"No.","Time","Source","Destination","Protocol","Length","Data rate (Mb/s)","Info","Bandwidth"
"2552","183.705600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1984, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2553","183.808000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1985, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2554","183.910400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1986, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2555","183.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2556","183.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2557","183.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2558","183.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2559","184.012800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1988, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2560","184.115200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1989, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2561","184.217600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1990, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2562","184.320000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1991, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2563","184.422400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1992, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2564","184.524800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1993, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2565","184.627200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1994, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2566","184.729600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1995, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2567","184.832000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1996, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2568","184.934400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1997, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2569","184.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2570","184.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2571","184.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2572","184.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2573","185.036800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1999, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2574","185.139200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2000, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2575","185.241600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2001, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2576","185.344000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2002, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2577","185.446400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2003, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2578","185.548800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2004, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2579","185.651200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2005, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2580","185.753600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2006, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2581","185.856000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2007, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2582","185.958400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2008, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2583","185.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2584","185.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2585","185.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2586","185.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2587","186.060800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2010, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2588","186.163200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2011, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2589","186.265600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2012, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2590","186.368000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2013, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2591","186.470400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2014, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2592","186.572800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2015, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2593","186.675200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2016, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2594","186.777600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2017, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2595","186.880000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2018, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2596","186.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2597","186.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2598","186.991339","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2019, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2599","186.992373","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2600","186.992383","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2601","187.084800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2021, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2602","187.187200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2022, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2603","187.289600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2023, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2604","187.392000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2024, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2605","187.494400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2025, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2606","187.596800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2026, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2607","187.699200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2027, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2608","187.801600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2028, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2609","187.904000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2029, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2610","187.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2611","187.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2612","187.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2613","187.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2614","188.006400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2031, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2615","188.108800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2032, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2616","188.211200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2033, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2617","188.313600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2034, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2618","188.416000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2035, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2619","188.518400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2036, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2620","188.620800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2037, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2621","188.723200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2038, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2622","188.825600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2039, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2623","188.928000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2040, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2624","188.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2625","188.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2626","188.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2627","188.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2628","189.030400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2042, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2629","189.132800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2043, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2630","189.235200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2044, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2631","189.337600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2045, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2632","189.440000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2046, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2633","189.542400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2047, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2634","189.644800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2048, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2635","189.747200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2049, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2636","189.849600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2050, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2637","189.952000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2051, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2638","189.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2639","189.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2640","189.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2641","189.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2642","190.054400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2053, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2643","190.156800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2054, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2644","190.259200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2055, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2645","190.361600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2056, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2646","190.464000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2057, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2647","190.566400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2058, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2648","190.668800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2059, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2649","190.771200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2060, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2650","190.873600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2061, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2651","190.976000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2062, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2652","190.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2653","190.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2654","190.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2655","190.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2656","191.078400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2064, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2657","191.180800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2065, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2658","191.283200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2066, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2659","191.385600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2067, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2660","191.488000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2068, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2661","191.590400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2069, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2662","191.692800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2070, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2663","191.795200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2071, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2664","191.897600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2072, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2665","191.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2666","191.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2667","191.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2668","191.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2669","192.000000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2074, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2670","192.102400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2075, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2671","192.204800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2076, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2672","192.307200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2077, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2673","192.409600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2078, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2674","192.512000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2079, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2675","192.614400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2080, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2676","192.716800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2081, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2677","192.819200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2082, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2678","192.921600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2083, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2679","192.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2680","192.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2681","192.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2682","192.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2683","193.024000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2085, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2684","193.126400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2086, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2685","193.228800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2087, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2686","193.331200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2088, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2687","193.433600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2089, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2688","193.536000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2090, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2689","193.638400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2091, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2690","193.740800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2092, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2691","193.843200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2093, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2692","193.945600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2094, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2693","193.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2694","193.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2695","193.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2696","193.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2697","194.048000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2096, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2698","194.150400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2097, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2699","194.252800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2098, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2700","194.355200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2099, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2701","194.457600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2100, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2702","194.560000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2101, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2703","194.662400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2102, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2704","194.764800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2103, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2705","194.867200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2104, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2706","194.969600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2105, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2707","194.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2708","194.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2709","194.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2710","194.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2711","195.072000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2107, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2712","195.174400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2108, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2713","195.276800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2109, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2714","195.379200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2110, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2715","195.481600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2111, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2716","195.584000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2112, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2717","195.686400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2113, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2718","195.788800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2114, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2719","195.891200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2115, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2720","195.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2721","195.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2722","195.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2723","195.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2724","195.993600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2117, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2725","196.096000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2118, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2726","196.198400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2119, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2727","196.300800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2120, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2728","196.403200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2121, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2729","196.505600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2122, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2730","196.608000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2123, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2731","196.710400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2124, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2732","196.812800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2125, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2733","196.915200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2126, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"2734","196.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"2735","196.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2736","196.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"2737","196.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"2738","197.017600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=2128, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
