No.,Time,Length,Device IP,Day
23907,0 days 00:10:22.744773811,66,192.168.239.95,2
23908,0 days 00:10:24.235276378,111,192.168.239.67,2
23909,0 days 00:10:24.236164197,115,192.168.239.7,2
23910,0 days 00:10:24.316384695,86,192.168.239.95,2
23911,0 days 00:10:24.530403470,86,192.168.239.95,2
23912,0 days 00:10:24.600644022,86,192.168.239.95,2
23913,0 days 00:10:25.053976220,103,192.168.239.7,2
23914,0 days 00:10:26.578422035,86,192.168.239.95,2
23915,0 days 00:10:26.578450123,86,192.168.239.95,2
23916,0 days 00:10:26.578489602,86,192.168.239.95,2
23917,0 days 00:10:26.586412700,86,192.168.239.95,2
23918,0 days 00:10:26.620949187,86,192.168.239.95,2
23919,0 days 00:10:26.626797375,86,192.168.239.95,2
23920,0 days 00:10:26.641730509,86,192.168.239.95,2
23921,0 days 00:10:26.657994520,86,192.168.239.95,2
23922,0 days 00:10:31.446396940,86,192.168.239.95,2
23923,0 days 00:10:31.698395133,86,192.168.239.95,2
23924,0 days 00:10:31.698422074,86,192.168.239.95,2
23925,0 days 00:10:31.740048910,86,192.168.239.95,2
23926,0 days 00:10:31.769900931,86,192.168.239.95,2
23927,0 days 00:10:31.851028598,86,192.168.239.95,2
23928,0 days 00:10:31.958412556,86,192.168.239.95,2
23929,0 days 00:10:31.987721439,86,192.168.239.95,2
23930,0 days 00:10:32.699923920,1287,192.168.239.7,2
23931,0 days 00:10:32.699986977,913,192.168.239.7,2
23932,0 days 00:10:32.722452647,86,192.168.239.95,2
23933,0 days 00:10:32.722483418,86,192.168.239.95,2
23934,0 days 00:10:32.794262733,94,192.168.239.67,2
23935,0 days 00:10:32.800973738,96,192.168.239.7,2
23936,0 days 00:10:32.819910305,88,192.168.239.7,2
23937,0 days 00:10:32.824454759,86,192.168.239.95,2
23938,0 days 00:10:32.839751117,86,192.168.239.95,2
23939,0 days 00:10:32.911191156,144,192.168.239.7,2
23940,0 days 00:10:32.911191426,330,192.168.239.7,2
23941,0 days 00:10:32.911577312,102,192.168.239.67,2
23942,0 days 00:10:32.918490804,96,192.168.239.67,2
23943,0 days 00:10:32.954595012,88,192.168.239.67,2
23944,0 days 00:10:33.451330743,86,192.168.239.95,2
23945,0 days 00:10:33.451384302,86,192.168.239.95,2
23946,0 days 00:10:34.770501201,86,192.168.239.95,2
23947,0 days 00:10:34.844975853,86,192.168.239.95,2
23948,0 days 00:10:36.933089375,110,192.168.239.7,2
23949,0 days 00:10:36.933279679,114,192.168.239.7,2
23950,0 days 00:10:36.970923850,86,192.168.239.95,2
23951,0 days 00:10:37.096999968,91,192.168.239.67,2
23952,0 days 00:10:37.098654871,121,192.168.239.7,2
23953,0 days 00:10:37.098655126,96,192.168.239.67,2
23954,0 days 00:10:37.098655173,305,192.168.239.7,2
23955,0 days 00:10:37.106606756,332,192.168.239.67,2
23956,0 days 00:10:37.139610816,87,192.168.239.67,2
23957,0 days 00:10:37.160166470,90,192.168.239.67,2
23958,0 days 00:10:37.176452205,95,192.168.239.67,2
23959,0 days 00:10:37.547454578,165,192.168.239.7,2
23960,0 days 00:10:37.547833147,98,192.168.239.7,2
23961,0 days 00:10:37.599831314,87,192.168.239.67,2
23962,0 days 00:10:38.161832143,110,192.168.239.67,2
23963,0 days 00:10:38.162085931,114,192.168.239.67,2
23964,0 days 00:10:38.199602407,86,192.168.239.95,2
23965,0 days 00:10:38.870436091,86,192.168.239.95,2
23966,0 days 00:10:38.886521324,86,192.168.239.95,2
23967,0 days 00:10:38.906510490,86,192.168.239.95,2
23968,0 days 00:10:38.916155527,86,192.168.239.95,2
23969,0 days 00:10:38.972173403,86,192.168.239.95,2
23970,0 days 00:10:39.007299399,86,192.168.239.95,2
23971,0 days 00:10:40.004977914,159,192.168.239.67,2
23972,0 days 00:10:40.005405970,86,192.168.239.95,2
23973,0 days 00:10:40.035107466,86,192.168.239.95,2
23974,0 days 00:10:40.035157997,86,192.168.239.95,2
23975,0 days 00:10:42.053107452,97,192.168.239.67,2
23976,0 days 00:10:42.060702103,1287,192.168.239.67,2
23977,0 days 00:10:42.060767285,1292,192.168.239.7,2
23978,0 days 00:10:42.060780056,677,192.168.239.67,2
23979,0 days 00:10:42.065220204,95,192.168.239.67,2
23980,0 days 00:10:42.157861259,94,192.168.239.67,2
23981,0 days 00:10:42.165399530,96,192.168.239.67,2
23982,0 days 00:10:42.176933449,97,192.168.239.67,2
23983,0 days 00:10:42.177098772,96,192.168.239.7,2
23984,0 days 00:10:42.179509990,88,192.168.239.67,2
23985,0 days 00:10:42.247217929,88,192.168.239.7,2
23986,0 days 00:10:42.285281747,88,192.168.239.67,2
23987,0 days 00:10:42.285570515,97,192.168.239.7,2
23988,0 days 00:10:42.462452094,141,192.168.239.67,2
23989,0 days 00:10:42.463169638,104,192.168.239.7,2
23990,0 days 00:10:42.504715838,88,192.168.239.67,2
23991,0 days 00:10:42.573211897,1292,192.168.239.7,2
23992,0 days 00:10:42.655139981,1292,192.168.239.67,2
23993,0 days 00:10:42.660865313,1292,192.168.239.7,2
23994,0 days 00:10:42.661668078,228,192.168.239.67,2
23995,0 days 00:10:42.661957621,1288,192.168.239.67,2
23996,0 days 00:10:42.661974071,207,192.168.239.7,2
23997,0 days 00:10:42.705937387,580,192.168.239.7,2
23998,0 days 00:10:42.705937695,183,192.168.239.67,2
23999,0 days 00:10:42.706348203,93,192.168.239.7,2
24000,0 days 00:10:42.716909296,89,192.168.239.67,2
24001,0 days 00:10:42.717558742,95,192.168.239.7,2
24002,0 days 00:10:42.719980045,85,192.168.239.7,2
24003,0 days 00:10:42.720084412,94,192.168.239.67,2
24004,0 days 00:10:42.802262158,384,192.168.239.7,2
24005,0 days 00:10:42.802663330,97,192.168.239.7,2
24006,0 days 00:10:42.860419834,86,192.168.239.67,2
24007,0 days 00:10:42.966413820,86,192.168.239.95,2
24008,0 days 00:10:42.997385037,86,192.168.239.95,2
24009,0 days 00:10:43.486572187,159,192.168.239.7,2
24010,0 days 00:10:43.486763905,86,192.168.239.95,2
24011,0 days 00:10:43.520723228,86,192.168.239.95,2
24012,0 days 00:10:43.520757076,86,192.168.239.95,2
24013,0 days 00:10:45.010483193,86,192.168.239.95,2
24014,0 days 00:10:45.031535226,103,192.168.239.67,2
24015,0 days 00:10:45.104966960,86,192.168.239.95,2
24016,0 days 00:10:45.212589865,86,192.168.239.67,2
24017,0 days 00:10:45.214166540,86,192.168.239.7,2
24018,0 days 00:10:45.214207222,78,192.168.239.7,2
24019,0 days 00:10:45.739470690,124,192.168.239.7,2
24020,0 days 00:10:45.739511428,86,192.168.239.95,2
24021,0 days 00:10:45.739537186,140,192.168.239.67,2
24022,0 days 00:10:45.740634177,144,192.168.239.7,2
24023,0 days 00:10:45.944073693,86,192.168.239.95,2
24024,0 days 00:10:46.057322437,335,192.168.239.7,2
24025,0 days 00:10:46.063104678,171,192.168.239.7,2
24026,0 days 00:10:46.063189927,158,192.168.239.7,2
24027,0 days 00:10:46.063223865,99,192.168.239.7,2
24028,0 days 00:10:46.063390444,125,192.168.239.7,2
24029,0 days 00:10:46.063660623,125,192.168.239.7,2
24030,0 days 00:10:46.106398466,115,192.168.239.67,2
24031,0 days 00:10:46.106488488,86,192.168.239.95,2
24032,0 days 00:10:46.109735440,444,192.168.239.67,2
24033,0 days 00:10:46.110043437,125,192.168.239.67,2
24034,0 days 00:10:46.110440618,86,192.168.239.95,2
24035,0 days 00:10:46.111257280,125,192.168.239.67,2
24036,0 days 00:10:46.147648760,86,192.168.239.95,2
24037,0 days 00:10:46.147649093,125,192.168.239.7,2
24038,0 days 00:10:46.154518889,86,192.168.239.95,2
24039,0 days 00:10:46.158183238,86,192.168.239.95,2
24040,0 days 00:10:46.162106696,86,192.168.239.95,2
24041,0 days 00:10:46.164964548,125,192.168.239.67,2
24042,0 days 00:10:46.190398159,86,192.168.239.95,2
24043,0 days 00:10:46.206510250,86,192.168.239.95,2
24044,0 days 00:10:46.210053606,181,192.168.239.67,2
24045,0 days 00:10:46.210053950,1294,192.168.239.67,2
24046,0 days 00:10:46.210099163,86,192.168.239.95,2
24047,0 days 00:10:46.210125549,86,192.168.239.95,2
24048,0 days 00:10:46.211964524,425,192.168.239.7,2
24049,0 days 00:10:46.211983822,86,192.168.239.95,2
24050,0 days 00:10:46.212988915,117,192.168.239.7,2
24051,0 days 00:10:46.212989318,125,192.168.239.67,2
24052,0 days 00:10:46.213018245,86,192.168.239.95,2
24053,0 days 00:10:46.213043814,86,192.168.239.95,2
24054,0 days 00:10:46.213801119,121,192.168.239.67,2
24055,0 days 00:10:46.214961905,125,192.168.239.7,2
24056,0 days 00:10:46.292517913,86,192.168.239.95,2
24057,0 days 00:10:46.301828204,86,192.168.239.95,2
24058,0 days 00:10:46.326387640,356,192.168.239.67,2
24059,0 days 00:10:46.326431861,86,192.168.239.95,2
24060,0 days 00:10:46.391188245,148,192.168.239.7,2
24061,0 days 00:10:46.391216882,86,192.168.239.95,2
24062,0 days 00:10:46.391857105,185,192.168.239.67,2
24063,0 days 00:10:46.391874819,86,192.168.239.95,2
24064,0 days 00:10:46.394577711,117,192.168.239.67,2
24065,0 days 00:10:46.394593340,86,192.168.239.95,2
24066,0 days 00:10:46.395044854,125,192.168.239.7,2
24067,0 days 00:10:46.395060830,86,192.168.239.95,2
24068,0 days 00:10:46.395212648,121,192.168.239.7,2
24069,0 days 00:10:46.395254693,125,192.168.239.67,2
24070,0 days 00:10:46.435061659,86,192.168.239.95,2
24071,0 days 00:10:46.661326122,155,192.168.239.67,2
24072,0 days 00:10:46.661326479,1354,192.168.239.7,2
24073,0 days 00:10:46.661326527,1354,192.168.239.67,2
24074,0 days 00:10:46.661326578,961,192.168.239.7,2
24075,0 days 00:10:46.661326630,1354,192.168.239.7,2
24076,0 days 00:10:46.661326682,1354,192.168.239.7,2
24077,0 days 00:10:46.661326732,574,192.168.239.7,2
24078,0 days 00:10:46.661367928,86,192.168.239.95,2
24079,0 days 00:10:46.661390837,86,192.168.239.95,2
24080,0 days 00:10:46.661396885,86,192.168.239.95,2
24081,0 days 00:10:46.661405765,86,192.168.239.95,2
24082,0 days 00:10:46.661411122,86,192.168.239.95,2
24083,0 days 00:10:46.661416551,86,192.168.239.95,2
24084,0 days 00:10:46.661422087,86,192.168.239.95,2
24085,0 days 00:10:46.663560587,121,192.168.239.7,2
24086,0 days 00:10:46.663596731,125,192.168.239.67,2
24087,0 days 00:10:46.675721831,129,192.168.239.7,2
24088,0 days 00:10:46.704639679,86,192.168.239.95,2
24089,0 days 00:10:46.711682372,86,192.168.239.95,2
24090,0 days 00:10:46.787198516,126,192.168.239.67,2
24091,0 days 00:10:46.787227164,86,192.168.239.95,2
24092,0 days 00:10:48.606819689,86,192.168.239.95,2
24093,0 days 00:10:48.606846133,86,192.168.239.95,2
24094,0 days 00:10:49.106414186,86,192.168.239.95,2
24095,0 days 00:10:49.106499547,86,192.168.239.95,2
24096,0 days 00:10:49.144833998,86,192.168.239.95,2
24097,0 days 00:10:49.159639361,86,192.168.239.95,2
24098,0 days 00:10:49.630833762,111,192.168.239.7,2
24099,0 days 00:10:49.631794729,115,192.168.239.67,2
24100,0 days 00:10:49.705096829,86,192.168.239.95,2
24101,0 days 00:10:50.859848033,159,192.168.239.7,2
24102,0 days 00:10:50.860215223,86,192.168.239.95,2
24103,0 days 00:10:50.957237484,86,192.168.239.95,2
24104,0 days 00:10:50.957271147,86,192.168.239.95,2
24105,0 days 00:10:51.154416935,42,192.168.239.7,2
24106,0 days 00:10:51.154446571,86,192.168.239.95,2
24107,0 days 00:10:51.154467119,86,192.168.239.95,2
24108,0 days 00:10:51.156877576,42,192.168.239.67,2
24109,0 days 00:10:51.178396304,86,192.168.239.95,2
24110,0 days 00:10:51.190496765,86,192.168.239.95,2
24111,0 days 00:10:51.198400564,86,192.168.239.95,2
24112,0 days 00:10:51.231726546,86,192.168.239.95,2
24113,0 days 00:10:51.231735885,86,192.168.239.95,2
24114,0 days 00:10:51.239542370,86,192.168.239.95,2
24115,0 days 00:10:51.251272695,86,192.168.239.95,2
24116,0 days 00:10:51.259824457,86,192.168.239.95,2
24117,0 days 00:10:51.351554509,42,192.168.239.67,2
24118,0 days 00:10:51.351572562,42,192.168.239.67,2
24119,0 days 00:10:51.632702247,203,192.168.239.7,2
24120,0 days 00:10:51.985883051,86,192.168.239.95,2
24121,0 days 00:10:53.202513482,86,192.168.239.95,2
24122,0 days 00:10:53.202545117,86,192.168.239.95,2
24123,0 days 00:10:53.214401597,86,192.168.239.95,2
24124,0 days 00:10:53.214476170,86,192.168.239.95,2
24125,0 days 00:10:53.255851041,86,192.168.239.95,2
24126,0 days 00:10:53.265344945,86,192.168.239.95,2
24127,0 days 00:10:53.269906588,86,192.168.239.95,2
24128,0 days 00:10:53.276058235,86,192.168.239.95,2
24129,0 days 00:10:53.306532531,86,192.168.239.95,2
24130,0 days 00:10:53.360515081,86,192.168.239.95,2
24131,0 days 00:10:53.635396158,101,192.168.239.7,2
24132,0 days 00:10:53.703262067,66,192.168.239.95,2
24133,0 days 00:10:53.778075152,97,192.168.239.7,2
24134,0 days 00:10:53.778095718,66,192.168.239.95,2
24135,0 days 00:10:57.003947891,203,192.168.239.67,2
24136,0 days 00:10:57.004735125,96,192.168.239.7,2
24137,0 days 00:10:57.235779506,94,192.168.239.95,2
24138,0 days 00:10:57.485660816,94,192.168.239.95,2
24139,0 days 00:10:57.516703429,94,192.168.239.95,2
24140,0 days 00:10:57.516759221,86,192.168.239.95,2
24141,0 days 00:10:57.517187821,603,192.168.239.7,2
24142,0 days 00:10:57.786397755,74,192.168.239.95,2
24143,0 days 00:10:57.788094173,94,192.168.239.95,2
24144,0 days 00:10:57.788146512,86,192.168.239.95,2
24145,0 days 00:10:57.788686881,603,192.168.239.7,2
24146,0 days 00:10:57.797425675,86,192.168.239.95,2
24147,0 days 00:10:57.797425973,227,192.168.239.67,2
24148,0 days 00:10:57.797479570,86,192.168.239.95,2
24149,0 days 00:10:57.797814797,137,192.168.239.7,2
24150,0 days 00:10:57.798060644,942,192.168.239.67,2
24151,0 days 00:10:58.064176928,1287,192.168.239.67,2
24152,0 days 00:10:58.064253300,914,192.168.239.7,2
24153,0 days 00:10:58.065834357,74,192.168.239.95,2
24154,0 days 00:10:58.065861237,54,192.168.239.95,2
24155,0 days 00:10:58.067701361,86,192.168.239.95,2
24156,0 days 00:10:58.069824724,227,192.168.239.67,2
24157,0 days 00:10:58.069841381,86,192.168.239.95,2
24158,0 days 00:10:58.070127330,137,192.168.239.67,2
24159,0 days 00:10:58.087327096,86,192.168.239.95,2
24160,0 days 00:10:58.090395932,652,192.168.239.67,2
24161,0 days 00:10:58.117454353,94,192.168.239.67,2
24162,0 days 00:10:58.125069483,96,192.168.239.7,2
24163,0 days 00:10:58.134514276,86,192.168.239.95,2
24164,0 days 00:10:58.134920187,88,192.168.239.67,2
24165,0 days 00:10:58.334619484,144,192.168.239.67,2
24166,0 days 00:10:58.334619799,245,192.168.239.7,2
24167,0 days 00:10:58.334957677,102,192.168.239.7,2
24168,0 days 00:10:58.341612897,96,192.168.239.67,2
24169,0 days 00:10:58.374701675,88,192.168.239.7,2
24170,0 days 00:10:58.405871467,86,192.168.239.95,2
24171,0 days 00:10:59.346409153,86,192.168.239.95,2
24172,0 days 00:10:59.346440849,86,192.168.239.95,2
24173,0 days 00:10:59.346456362,86,192.168.239.95,2
24174,0 days 00:10:59.346497229,86,192.168.239.95,2
24175,0 days 00:10:59.389951494,86,192.168.239.95,2
24176,0 days 00:10:59.395864219,86,192.168.239.95,2
24177,0 days 00:10:59.395864507,86,192.168.239.95,2
24178,0 days 00:10:59.426868551,86,192.168.239.95,2
24179,0 days 00:11:02.074763042,85,192.168.239.67,2
24180,0 days 00:11:02.074815649,85,192.168.239.67,2
24181,0 days 00:11:02.129284249,139,192.168.239.7,2
24182,0 days 00:11:02.131977293,151,192.168.239.7,2
24183,0 days 00:11:02.133397265,1292,192.168.239.67,2
24184,0 days 00:11:02.275895947,94,192.168.239.95,2
24185,0 days 00:11:02.280129805,1292,192.168.239.7,2
24186,0 days 00:11:02.285327884,1292,192.168.239.67,2
24187,0 days 00:11:02.285709235,227,192.168.239.7,2
24188,0 days 00:11:02.285852566,1288,192.168.239.67,2
24189,0 days 00:11:02.285859406,1292,192.168.239.67,2
24190,0 days 00:11:02.285863679,97,192.168.239.67,2
24191,0 days 00:11:02.304885075,94,192.168.239.95,2
24192,0 days 00:11:02.304935543,86,192.168.239.95,2
24193,0 days 00:11:02.305372418,685,192.168.239.67,2
24194,0 days 00:11:02.325425637,580,192.168.239.67,2
24195,0 days 00:11:02.325425969,183,192.168.239.7,2
24196,0 days 00:11:02.325757702,93,192.168.239.7,2
24197,0 days 00:11:02.335566967,89,192.168.239.67,2
24198,0 days 00:11:02.347829680,85,192.168.239.67,2
24199,0 days 00:11:02.355153437,86,192.168.239.95,2
24200,0 days 00:11:02.361526637,94,192.168.239.7,2
24201,0 days 00:11:02.389807064,298,192.168.239.67,2
24202,0 days 00:11:02.389847717,86,192.168.239.95,2
24203,0 days 00:11:02.390276067,150,192.168.239.67,2
24204,0 days 00:11:02.430398047,672,192.168.239.7,2
24205,0 days 00:11:02.474509480,86,192.168.239.95,2
24206,0 days 00:11:02.515667004,197,192.168.239.7,2
24207,0 days 00:11:02.515707647,251,192.168.239.7,2
24208,0 days 00:11:02.515985363,95,192.168.239.7,2
24209,0 days 00:11:02.516191154,97,192.168.239.67,2
24210,0 days 00:11:02.579934374,86,192.168.239.7,2
24211,0 days 00:11:03.442533339,86,192.168.239.95,2
24212,0 days 00:11:03.481063745,86,192.168.239.95,2
24213,0 days 00:11:03.966966881,86,192.168.239.95,2
24214,0 days 00:11:03.966994544,86,192.168.239.95,2
24215,0 days 00:11:05.195412134,103,192.168.239.7,2
24216,0 days 00:11:05.490489424,86,192.168.239.95,2
24217,0 days 00:11:05.494511247,86,192.168.239.95,2
24218,0 days 00:11:05.494532441,86,192.168.239.95,2
24219,0 days 00:11:05.536355154,86,192.168.239.95,2
24220,0 days 00:11:05.536416073,86,192.168.239.95,2
24221,0 days 00:11:05.536516758,86,192.168.239.95,2
24222,0 days 00:11:06.834221963,110,192.168.239.7,2
24223,0 days 00:11:06.834547617,114,192.168.239.67,2
24224,0 days 00:11:06.865573621,86,192.168.239.95,2
24225,0 days 00:11:07.243746974,97,192.168.239.7,2
24226,0 days 00:11:07.243878288,42,192.168.239.67,2
24227,0 days 00:11:07.243893212,42,192.168.239.67,2
24228,0 days 00:11:07.244082585,96,192.168.239.67,2
24229,0 days 00:11:08.181770146,110,192.168.239.7,2
24230,0 days 00:11:08.182067550,114,192.168.239.7,2
24231,0 days 00:11:08.207840901,86,192.168.239.95,2
24232,0 days 00:11:11.161517592,339,192.168.239.67,2
24233,0 days 00:11:11.239295759,42,192.168.239.67,2
24234,0 days 00:11:11.240865466,42,192.168.239.7,2
24235,0 days 00:11:11.240880038,100,192.168.239.7,2
24236,0 days 00:11:11.240896667,100,192.168.239.67,2
24237,0 days 00:11:11.242280654,95,192.168.239.67,2
24238,0 days 00:11:11.244037549,92,192.168.239.7,2
24239,0 days 00:11:11.244251416,92,192.168.239.67,2
24240,0 days 00:11:11.246423565,150,192.168.239.7,2
24241,0 days 00:11:11.277506232,132,192.168.239.67,2
24242,0 days 00:11:11.277949509,111,192.168.239.67,2
24243,0 days 00:11:11.278729753,100,192.168.239.7,2
24244,0 days 00:11:11.285110292,156,192.168.239.67,2
24245,0 days 00:11:11.286230800,108,192.168.239.7,2
24246,0 days 00:11:11.286566152,120,192.168.239.7,2
24247,0 days 00:11:11.362243843,180,192.168.239.67,2
24248,0 days 00:11:11.458434330,150,192.168.239.7,2
24249,0 days 00:11:11.586344044,74,192.168.239.95,2
24250,0 days 00:11:11.601122276,74,192.168.239.95,2
24251,0 days 00:11:11.824917694,74,192.168.239.95,2
24252,0 days 00:11:11.824957231,74,192.168.239.95,2
24253,0 days 00:11:11.824976809,66,192.168.239.95,2
24254,0 days 00:11:11.825002722,66,192.168.239.95,2
24255,0 days 00:11:11.825549276,583,192.168.239.7,2
24256,0 days 00:11:11.825645019,583,192.168.239.67,2
24257,0 days 00:11:11.830279626,159,192.168.239.67,2
24258,0 days 00:11:12.075063054,66,192.168.239.95,2
24259,0 days 00:11:12.075528400,1334,192.168.239.7,2
24260,0 days 00:11:12.075556959,66,192.168.239.95,2
24261,0 days 00:11:12.076085630,1334,192.168.239.95,2
24262,0 days 00:11:12.076098230,66,192.168.239.95,2
24263,0 days 00:11:12.077017017,1440,192.168.239.7,2
24264,0 days 00:11:12.077023520,66,192.168.239.95,2
24265,0 days 00:11:12.080328766,66,192.168.239.95,2
24266,0 days 00:11:12.081295744,1334,192.168.239.67,2
24267,0 days 00:11:12.081329432,66,192.168.239.95,2
24268,0 days 00:11:12.081921610,1334,192.168.239.95,2
24269,0 days 00:11:12.081934875,192,192.168.239.67,2
24270,0 days 00:11:12.081945824,66,192.168.239.95,2
24271,0 days 00:11:12.082212159,769,192.168.239.7,2
24272,0 days 00:11:12.082758432,86,192.168.239.67,2
24273,0 days 00:11:12.083479530,159,192.168.239.95,2
24274,0 days 00:11:12.084555482,1440,192.168.239.7,2
24275,0 days 00:11:12.084575350,66,192.168.239.95,2
24276,0 days 00:11:12.085808898,86,192.168.239.7,2
24277,0 days 00:11:12.085884919,365,192.168.239.67,2
24278,0 days 00:11:12.085922697,114,192.168.239.7,2
24279,0 days 00:11:12.085933352,130,192.168.239.7,2
24280,0 days 00:11:12.085940756,123,192.168.239.7,2
24281,0 days 00:11:12.085949557,123,192.168.239.7,2
24282,0 days 00:11:12.085957254,98,192.168.239.95,2
24283,0 days 00:11:12.086455113,86,192.168.239.95,2
24284,0 days 00:11:12.089420255,192,192.168.239.7,2
24285,0 days 00:11:12.089756049,797,192.168.239.7,2
24286,0 days 00:11:12.152331296,86,192.168.239.95,2
24287,0 days 00:11:12.161445772,125,192.168.239.7,2
24288,0 days 00:11:12.161469869,86,192.168.239.95,2
24289,0 days 00:11:12.161554080,86,192.168.239.95,2
24290,0 days 00:11:12.161573180,86,192.168.239.95,2
24291,0 days 00:11:12.162095360,86,192.168.239.95,2
24292,0 days 00:11:12.190153429,86,192.168.239.95,2
24293,0 days 00:11:12.231814775,170,192.168.239.7,2
24294,0 days 00:11:12.231852083,86,192.168.239.95,2
24295,0 days 00:11:12.232301479,125,192.168.239.7,2
24296,0 days 00:11:12.233520429,126,192.168.239.67,2
24297,0 days 00:11:12.233520856,86,192.168.239.95,2
24298,0 days 00:11:12.233541783,86,192.168.239.95,2
24299,0 days 00:11:12.235367497,153,192.168.239.67,2
24300,0 days 00:11:12.236350940,86,192.168.239.95,2
24301,0 days 00:11:12.236838084,153,192.168.239.7,2
24302,0 days 00:11:12.236955284,86,192.168.239.95,2
24303,0 days 00:11:12.241272748,553,192.168.239.7,2
24304,0 days 00:11:12.270110912,86,192.168.239.95,2
24305,0 days 00:11:12.273175153,86,192.168.239.95,2
24306,0 days 00:11:12.274675929,1287,192.168.239.67,2
24307,0 days 00:11:12.326721630,86,192.168.239.95,2
24308,0 days 00:11:12.330042996,117,192.168.239.67,2
24309,0 days 00:11:12.345061340,378,192.168.239.7,2
24310,0 days 00:11:12.345061668,153,192.168.239.7,2
24311,0 days 00:11:12.345261588,66,192.168.239.95,2
24312,0 days 00:11:12.348942117,147,192.168.239.67,2
24313,0 days 00:11:12.357944400,96,192.168.239.7,2
24314,0 days 00:11:12.358349734,1292,192.168.239.67,2
24315,0 days 00:11:12.358428142,1292,192.168.239.7,2
24316,0 days 00:11:12.361715505,1292,192.168.239.7,2
24317,0 days 00:11:12.371754785,117,192.168.239.7,2
24318,0 days 00:11:12.379831118,119,192.168.239.7,2
24319,0 days 00:11:12.379831330,117,192.168.239.67,2
24320,0 days 00:11:12.379871122,86,192.168.239.95,2
24321,0 days 00:11:12.379896630,86,192.168.239.95,2
24322,0 days 00:11:12.379904672,86,192.168.239.95,2
24323,0 days 00:11:12.380128467,86,192.168.239.95,2
24324,0 days 00:11:12.382363103,86,192.168.239.95,2
24325,0 days 00:11:12.382455577,119,192.168.239.67,2
24326,0 days 00:11:12.382455675,117,192.168.239.7,2
24327,0 days 00:11:12.382465517,86,192.168.239.95,2
24328,0 days 00:11:12.382480311,86,192.168.239.95,2
24329,0 days 00:11:12.382609486,86,192.168.239.95,2
24330,0 days 00:11:12.382693475,86,192.168.239.95,2
24331,0 days 00:11:12.382711600,86,192.168.239.95,2
24332,0 days 00:11:12.400339424,378,192.168.239.7,2
24333,0 days 00:11:12.400379652,66,192.168.239.95,2
24334,0 days 00:11:12.400581068,98,192.168.239.67,2
24335,0 days 00:11:12.401201421,121,192.168.239.67,2
24336,0 days 00:11:12.401888934,66,192.168.239.95,2
24337,0 days 00:11:12.403990245,265,192.168.239.7,2
24338,0 days 00:11:12.404338669,147,192.168.239.67,2
24339,0 days 00:11:12.405234535,153,192.168.239.67,2
24340,0 days 00:11:12.405234848,270,192.168.239.67,2
24341,0 days 00:11:12.405382588,86,192.168.239.95,2
24342,0 days 00:11:12.405571148,259,192.168.239.7,2
24343,0 days 00:11:12.405586645,110,192.168.239.67,2
24344,0 days 00:11:12.405960907,121,192.168.239.7,2
24345,0 days 00:11:12.405986636,125,192.168.239.67,2
24346,0 days 00:11:12.406550370,110,192.168.239.67,2
24347,0 days 00:11:12.406550784,86,192.168.239.95,2
24348,0 days 00:11:12.406653910,86,192.168.239.95,2
24349,0 days 00:11:12.406704154,86,192.168.239.95,2
24350,0 days 00:11:12.407783788,125,192.168.239.7,2
24351,0 days 00:11:12.407855036,160,192.168.239.7,2
24352,0 days 00:11:12.408606370,97,192.168.239.7,2
24353,0 days 00:11:12.409791680,88,192.168.239.7,2
24354,0 days 00:11:12.410029853,1292,192.168.239.67,2
24355,0 days 00:11:12.410062936,1292,192.168.239.67,2
24356,0 days 00:11:12.413369458,1292,192.168.239.67,2
24357,0 days 00:11:12.413412306,1292,192.168.239.7,2
24358,0 days 00:11:12.413423805,1253,192.168.239.7,2
24359,0 days 00:11:12.430137852,88,192.168.239.7,2
24360,0 days 00:11:12.449888868,88,192.168.239.7,2
24361,0 days 00:11:12.460680894,86,192.168.239.95,2
24362,0 days 00:11:12.462169503,86,192.168.239.95,2
24363,0 days 00:11:12.462805009,86,192.168.239.95,2
24364,0 days 00:11:12.470943681,94,192.168.239.67,2
24365,0 days 00:11:12.471320910,1292,192.168.239.67,2
24366,0 days 00:11:12.471374631,1292,192.168.239.7,2
24367,0 days 00:11:12.480738269,1292,192.168.239.67,2
24368,0 days 00:11:12.480789371,1292,192.168.239.7,2
24369,0 days 00:11:12.480800999,1292,192.168.239.67,2
24370,0 days 00:11:12.480812884,1292,192.168.239.7,2
24371,0 days 00:11:12.497119343,88,192.168.239.7,2
24372,0 days 00:11:12.500095493,86,192.168.239.95,2
24373,0 days 00:11:12.520849446,88,192.168.239.7,2
24374,0 days 00:11:12.542811690,153,192.168.239.67,2
24375,0 days 00:11:12.542812079,229,192.168.239.7,2
24376,0 days 00:11:12.542812126,230,192.168.239.7,2
24377,0 days 00:11:12.543029118,86,192.168.239.95,2
24378,0 days 00:11:12.544674212,125,192.168.239.67,2
24379,0 days 00:11:12.545476115,125,192.168.239.7,2
24380,0 days 00:11:12.545556303,160,192.168.239.7,2
24381,0 days 00:11:12.549444770,94,192.168.239.67,2
24382,0 days 00:11:12.549572400,94,192.168.239.67,2
24383,0 days 00:11:12.558086312,88,192.168.239.7,2
24384,0 days 00:11:12.588991267,1292,192.168.239.67,2
24385,0 days 00:11:12.601131902,1292,192.168.239.67,2
24386,0 days 00:11:12.605477085,88,192.168.239.7,2
