No.,Time,Length,Device IP,Day
101408,0 days 01:28:12.397819222,1292,192.168.239.67,6
101409,0 days 01:28:12.397819534,1292,192.168.239.7,6
101410,0 days 01:28:12.400887606,1292,192.168.239.67,6
101411,0 days 01:28:12.400887947,1292,192.168.239.7,6
101412,0 days 01:28:12.400887999,1292,192.168.239.67,6
101413,0 days 01:28:12.401060343,1292,192.168.239.67,6
101414,0 days 01:28:12.401852400,1292,192.168.239.67,6
101415,0 days 01:28:12.401852653,308,192.168.239.67,6
101416,0 days 01:28:12.401852703,202,192.168.239.67,6
101417,0 days 01:28:12.401989123,94,192.168.239.7,6
101418,0 days 01:28:12.417343771,88,192.168.239.67,6
101419,0 days 01:28:12.430138137,191,192.168.239.67,6
101420,0 days 01:28:12.448609574,88,192.168.239.67,6
101421,0 days 01:28:12.460482114,93,192.168.239.7,6
101422,0 days 01:28:12.467961300,95,192.168.239.67,6
101423,0 days 01:28:12.478921552,162,192.168.239.67,6
101424,0 days 01:28:12.493688895,466,192.168.239.7,6
101425,0 days 01:28:12.493749538,135,192.168.239.7,6
101426,0 days 01:28:12.493749635,84,192.168.239.7,6
101427,0 days 01:28:12.493766011,212,192.168.239.7,6
101428,0 days 01:28:12.493908942,101,192.168.239.7,6
101429,0 days 01:28:12.493979926,101,192.168.239.7,6
101430,0 days 01:28:12.500665765,95,192.168.239.67,6
101431,0 days 01:28:12.508968734,95,192.168.239.7,6
101432,0 days 01:28:12.512705119,138,192.168.239.67,6
101433,0 days 01:28:12.512705309,84,192.168.239.67,6
101434,0 days 01:28:12.513052747,101,192.168.239.67,6
101435,0 days 01:28:12.517311306,165,192.168.239.12,6
101436,0 days 01:28:12.517618145,100,192.168.239.67,6
101437,0 days 01:28:12.519239340,95,192.168.239.7,6
101438,0 days 01:28:12.533271104,87,192.168.239.7,6
101439,0 days 01:28:12.557623007,86,192.168.239.7,6
101440,0 days 01:28:12.557675822,87,192.168.239.7,6
101441,0 days 01:28:12.568125066,88,192.168.239.7,6
101442,0 days 01:28:12.646105009,101,192.168.239.7,6
101443,0 days 01:28:12.684056835,66,192.168.239.95,6
101444,0 days 01:28:12.759714248,97,192.168.239.7,6
101445,0 days 01:28:12.759743689,66,192.168.239.95,6
101446,0 days 01:28:13.032446296,1288,192.168.239.7,6
101447,0 days 01:28:13.032509338,1292,192.168.239.7,6
101448,0 days 01:28:13.032522450,759,192.168.239.7,6
101449,0 days 01:28:13.034525065,77,192.168.239.7,6
101450,0 days 01:28:13.034567622,66,192.168.239.95,6
101451,0 days 01:28:13.065477270,1102,192.168.239.67,6
101452,0 days 01:28:13.095415661,89,192.168.239.7,6
101453,0 days 01:28:13.121090986,94,192.168.239.7,6
101454,0 days 01:28:13.163299191,85,192.168.239.7,6
101455,0 days 01:28:13.173280847,93,192.168.239.7,6
101456,0 days 01:28:13.180935121,95,192.168.239.67,6
101457,0 days 01:28:13.208154370,135,192.168.239.7,6
101458,0 days 01:28:13.208154748,84,192.168.239.7,6
101459,0 days 01:28:13.208528122,101,192.168.239.67,6
101460,0 days 01:28:13.215915021,95,192.168.239.7,6
101461,0 days 01:28:13.248370476,87,192.168.239.7,6
101462,0 days 01:28:13.283703293,340,192.168.239.67,6
101463,0 days 01:28:13.284109544,97,192.168.239.7,6
101464,0 days 01:28:13.348351800,86,192.168.239.67,6
101465,0 days 01:28:13.526860927,86,192.168.239.67,6
101466,0 days 01:28:16.110503698,86,192.168.239.95,6
101467,0 days 01:28:16.184329434,86,192.168.239.95,6
101468,0 days 01:28:17.042519828,86,192.168.239.7,6
101469,0 days 01:28:17.047137154,78,192.168.239.7,6
101470,0 days 01:28:17.259610776,86,192.168.239.7,6
101471,0 days 01:28:17.259651676,78,192.168.239.7,6
101472,0 days 01:28:17.810502402,42,192.168.239.67,6
101473,0 days 01:28:17.818536639,42,192.168.239.7,6
101474,0 days 01:28:19.410231290,120,192.168.239.7,6
101475,0 days 01:28:19.410231638,97,192.168.239.67,6
101476,0 days 01:28:19.410231692,111,192.168.239.7,6
101477,0 days 01:28:19.417161063,332,192.168.239.12,6
101478,0 days 01:28:19.487457359,91,192.168.239.67,6
101479,0 days 01:28:19.497095853,95,192.168.239.7,6
101480,0 days 01:28:20.024595317,165,192.168.239.12,6
101481,0 days 01:28:20.024595468,165,192.168.239.12,6
101482,0 days 01:28:20.024857827,100,192.168.239.67,6
101483,0 days 01:28:20.024895189,96,192.168.239.67,6
101484,0 days 01:28:20.063337068,87,192.168.239.7,6
101485,0 days 01:28:20.130517514,86,192.168.239.95,6
101486,0 days 01:28:20.161965908,86,192.168.239.95,6
101487,0 days 01:28:21.648841407,335,192.168.239.7,6
101488,0 days 01:28:22.075070562,355,192.168.239.7,6
101489,0 days 01:28:22.075113647,86,192.168.239.95,6
101490,0 days 01:28:25.348891070,86,192.168.239.67,6
101491,0 days 01:28:25.348930185,78,192.168.239.7,6
101492,0 days 01:28:27.191865730,203,192.168.239.12,6
101493,0 days 01:28:27.192205330,96,192.168.239.67,6
101494,0 days 01:28:27.757018651,129,192.168.239.7,6
101495,0 days 01:28:27.794957022,86,192.168.239.95,6
101496,0 days 01:28:27.873630402,126,192.168.239.67,6
101497,0 days 01:28:27.873659623,86,192.168.239.95,6
101498,0 days 01:28:28.420537927,140,192.168.239.7,6
101499,0 days 01:28:28.421654358,144,192.168.239.67,6
101500,0 days 01:28:28.473311457,86,192.168.239.95,6
101501,0 days 01:28:29.649679490,111,192.168.239.7,6
101502,0 days 01:28:29.650703168,115,192.168.239.67,6
101503,0 days 01:28:29.683131267,86,192.168.239.95,6
101504,0 days 01:28:32.328631609,733,192.168.239.7,6
101505,0 days 01:28:32.402510675,86,192.168.239.95,6
101506,0 days 01:28:32.416877206,94,192.168.239.67,6
101507,0 days 01:28:32.424606040,95,192.168.239.67,6
101508,0 days 01:28:32.437668510,86,192.168.239.95,6
101509,0 days 01:28:32.527136811,1287,192.168.239.67,6
101510,0 days 01:28:32.527556578,101,192.168.239.7,6
101511,0 days 01:28:32.531556826,1292,192.168.239.7,6
101512,0 days 01:28:32.532631866,1292,192.168.239.7,6
101513,0 days 01:28:32.533302649,625,192.168.239.67,6
101514,0 days 01:28:32.534004524,1292,192.168.239.67,6
101515,0 days 01:28:32.534004693,95,192.168.239.67,6
101516,0 days 01:28:32.538562463,95,192.168.239.67,6
101517,0 days 01:28:32.561834132,88,192.168.239.67,6
101518,0 days 01:28:32.589674640,125,192.168.239.7,6
101519,0 days 01:28:32.597821169,1292,192.168.239.7,6
101520,0 days 01:28:32.597869846,1292,192.168.239.7,6
101521,0 days 01:28:32.597877410,1292,192.168.239.67,6
101522,0 days 01:28:32.597884460,1292,192.168.239.67,6
101523,0 days 01:28:32.597891219,1292,192.168.239.67,6
101524,0 days 01:28:32.597899700,222,192.168.239.7,6
101525,0 days 01:28:32.597930359,111,192.168.239.67,6
101526,0 days 01:28:32.599514638,144,192.168.239.7,6
101527,0 days 01:28:32.599598811,144,192.168.239.7,6
101528,0 days 01:28:32.614282091,93,192.168.239.67,6
101529,0 days 01:28:32.620855433,95,192.168.239.67,6
101530,0 days 01:28:32.663101894,243,192.168.239.7,6
101531,0 days 01:28:32.663102241,287,192.168.239.7,6
101532,0 days 01:28:32.663510366,101,192.168.239.7,6
101533,0 days 01:28:32.670223771,95,192.168.239.7,6
101534,0 days 01:28:32.727669043,88,192.168.239.7,6
101535,0 days 01:28:32.752028118,88,192.168.239.67,6
101536,0 days 01:28:32.771989029,88,192.168.239.67,6
101537,0 days 01:28:32.817675975,88,192.168.239.67,6
101538,0 days 01:28:32.861577540,87,192.168.239.67,6
101539,0 days 01:28:32.866504044,88,192.168.239.67,6
101540,0 days 01:28:32.872286674,94,192.168.239.67,6
101541,0 days 01:28:32.872712632,203,192.168.239.67,6
101542,0 days 01:28:32.886703757,215,192.168.239.7,6
101543,0 days 01:28:32.886925125,95,192.168.239.7,6
101544,0 days 01:28:32.887638008,212,192.168.239.67,6
101545,0 days 01:28:32.888765790,125,192.168.239.67,6
101546,0 days 01:28:32.953725488,86,192.168.239.95,6
101547,0 days 01:28:32.953725860,125,192.168.239.7,6
101548,0 days 01:28:32.994508886,86,192.168.239.95,6
101549,0 days 01:28:33.023853644,182,192.168.239.7,6
101550,0 days 01:28:33.023853924,1294,192.168.239.7,6
101551,0 days 01:28:33.023853973,1294,192.168.239.7,6
101552,0 days 01:28:33.023898702,86,192.168.239.95,6
101553,0 days 01:28:33.023923836,86,192.168.239.95,6
101554,0 days 01:28:33.023929492,86,192.168.239.95,6
101555,0 days 01:28:33.026409650,121,192.168.239.7,6
101556,0 days 01:28:33.026563105,398,192.168.239.7,6
101557,0 days 01:28:33.026563902,156,192.168.239.7,6
101558,0 days 01:28:33.026628788,86,192.168.239.95,6
101559,0 days 01:28:33.026749709,125,192.168.239.67,6
101560,0 days 01:28:33.031645643,1288,192.168.239.67,6
101561,0 days 01:28:33.031733967,471,192.168.239.7,6
101562,0 days 01:28:33.041603477,129,192.168.239.67,6
101563,0 days 01:28:33.067193727,124,192.168.239.67,6
101564,0 days 01:28:33.067233446,86,192.168.239.95,6
101565,0 days 01:28:33.093772886,86,192.168.239.95,6
101566,0 days 01:28:33.096566239,94,192.168.239.67,6
101567,0 days 01:28:33.096954786,89,192.168.239.7,6
101568,0 days 01:28:33.103325343,95,192.168.239.7,6
101569,0 days 01:28:33.122648041,94,192.168.239.7,6
101570,0 days 01:28:33.126896876,86,192.168.239.7,6
101571,0 days 01:28:33.143042113,1287,192.168.239.67,6
101572,0 days 01:28:33.143042463,1292,192.168.239.7,6
101573,0 days 01:28:33.143469792,101,192.168.239.7,6
101574,0 days 01:28:33.144541349,1292,192.168.239.67,6
101575,0 days 01:28:33.144541652,1292,192.168.239.67,6
101576,0 days 01:28:33.144541706,1292,192.168.239.7,6
101577,0 days 01:28:33.146113640,1292,192.168.239.7,6
101578,0 days 01:28:33.147144243,1292,192.168.239.67,6
101579,0 days 01:28:33.147740579,1292,192.168.239.67,6
101580,0 days 01:28:33.147740790,1292,192.168.239.67,6
101581,0 days 01:28:33.147740842,234,192.168.239.67,6
101582,0 days 01:28:33.148142729,275,192.168.239.67,6
101583,0 days 01:28:33.148265860,94,192.168.239.7,6
101584,0 days 01:28:33.176893930,88,192.168.239.67,6
101585,0 days 01:28:33.191929250,191,192.168.239.7,6
101586,0 days 01:28:33.222949525,464,192.168.239.7,6
101587,0 days 01:28:33.222949851,307,192.168.239.7,6
101588,0 days 01:28:33.223229375,101,192.168.239.7,6
101589,0 days 01:28:33.226283062,93,192.168.239.7,6
101590,0 days 01:28:33.232726471,95,192.168.239.67,6
101591,0 days 01:28:33.237884429,95,192.168.239.67,6
101592,0 days 01:28:33.256404966,162,192.168.239.7,6
101593,0 days 01:28:33.257714624,135,192.168.239.7,6
101594,0 days 01:28:33.257714761,84,192.168.239.67,6
101595,0 days 01:28:33.257915700,101,192.168.239.67,6
101596,0 days 01:28:33.264447951,95,192.168.239.7,6
101597,0 days 01:28:33.281882617,171,192.168.239.7,6
101598,0 days 01:28:33.282128127,97,192.168.239.67,6
101599,0 days 01:28:33.285506140,1288,192.168.239.67,6
101600,0 days 01:28:33.285527231,483,192.168.239.67,6
101601,0 days 01:28:33.296282879,88,192.168.239.67,6
101602,0 days 01:28:33.301372465,138,192.168.239.67,6
101603,0 days 01:28:33.301372718,84,192.168.239.7,6
101604,0 days 01:28:33.301750314,101,192.168.239.7,6
101605,0 days 01:28:33.306828759,87,192.168.239.7,6
101606,0 days 01:28:33.308161803,95,192.168.239.67,6
101607,0 days 01:28:33.347124995,87,192.168.239.67,6
101608,0 days 01:28:33.347125314,90,192.168.239.7,6
101609,0 days 01:28:33.356898043,87,192.168.239.7,6
101610,0 days 01:28:33.373499450,94,192.168.239.7,6
101611,0 days 01:28:33.375762397,87,192.168.239.67,6
101612,0 days 01:28:33.642907273,299,192.168.239.7,6
101613,0 days 01:28:33.643319088,98,192.168.239.67,6
101614,0 days 01:28:33.708064257,87,192.168.239.7,6
101615,0 days 01:28:34.066072075,1097,192.168.239.67,6
101616,0 days 01:28:34.129340709,93,192.168.239.7,6
101617,0 days 01:28:34.136024417,95,192.168.239.7,6
101618,0 days 01:28:34.167053199,135,192.168.239.67,6
101619,0 days 01:28:34.167053615,84,192.168.239.67,6
101620,0 days 01:28:34.167470573,101,192.168.239.67,6
101621,0 days 01:28:34.174100869,95,192.168.239.67,6
101622,0 days 01:28:34.202862907,87,192.168.239.67,6
101623,0 days 01:28:34.474528253,86,192.168.239.95,6
101624,0 days 01:28:34.666549218,86,192.168.239.95,6
101625,0 days 01:28:42.061286424,1287,192.168.239.7,6
101626,0 days 01:28:42.061351132,1118,192.168.239.7,6
101627,0 days 01:28:42.201305425,91,192.168.239.7,6
101628,0 days 01:28:42.203138607,94,192.168.239.67,6
101629,0 days 01:28:42.210650480,95,192.168.239.7,6
101630,0 days 01:28:42.216447732,88,192.168.239.7,6
101631,0 days 01:28:42.240126651,87,192.168.239.67,6
101632,0 days 01:28:42.448569646,137,192.168.239.67,6
101633,0 days 01:28:42.448976641,101,192.168.239.7,6
101634,0 days 01:28:42.486737842,88,192.168.239.67,6
101635,0 days 01:28:43.557241525,86,192.168.239.7,6
101636,0 days 01:28:43.632620157,101,192.168.239.67,6
101637,0 days 01:28:43.676644396,66,192.168.239.95,6
101638,0 days 01:28:43.752151930,97,192.168.239.67,6
101639,0 days 01:28:43.752180903,66,192.168.239.95,6
101640,0 days 01:28:46.057096523,285,192.168.239.7,6
101641,0 days 01:28:46.647310119,86,192.168.239.95,6
101642,0 days 01:28:46.902503526,86,192.168.239.95,6
101643,0 days 01:28:47.001466686,86,192.168.239.95,6
101644,0 days 01:28:49.719033679,98,192.168.239.67,6
101645,0 days 01:28:49.719034045,98,192.168.239.67,6
101646,0 days 01:28:49.719417292,96,192.168.239.7,6
101647,0 days 01:28:50.834516751,86,192.168.239.95,6
101648,0 days 01:28:50.843118953,42,192.168.239.67,6
101649,0 days 01:28:50.843139692,42,192.168.239.67,6
101650,0 days 01:28:50.911030907,86,192.168.239.95,6
101651,0 days 01:28:51.632900716,203,192.168.239.7,6
101652,0 days 01:28:52.176308270,86,192.168.239.95,6
101653,0 days 01:28:53.060094907,733,192.168.239.7,6
101654,0 days 01:28:53.199752641,94,192.168.239.7,6
101655,0 days 01:28:53.207343014,95,192.168.239.7,6
101656,0 days 01:28:53.404729582,1287,192.168.239.67,6
101657,0 days 01:28:53.404729809,1292,192.168.239.67,6
101658,0 days 01:28:53.404729855,1292,192.168.239.7,6
101659,0 days 01:28:53.404729901,626,192.168.239.67,6
101660,0 days 01:28:53.404877925,1287,192.168.239.67,6
101661,0 days 01:28:53.405135282,101,192.168.239.67,6
101662,0 days 01:28:53.412284844,95,192.168.239.67,6
101663,0 days 01:28:53.435684236,88,192.168.239.7,6
101664,0 days 01:28:53.458162540,125,192.168.239.7,6
101665,0 days 01:28:53.467319339,1292,192.168.239.67,6
101666,0 days 01:28:53.467361846,1292,192.168.239.7,6
101667,0 days 01:28:53.467366299,1292,192.168.239.67,6
101668,0 days 01:28:53.467370365,1292,192.168.239.67,6
101669,0 days 01:28:53.467375153,1292,192.168.239.67,6
101670,0 days 01:28:53.467380005,227,192.168.239.7,6
101671,0 days 01:28:53.467397763,111,192.168.239.67,6
101672,0 days 01:28:53.469177701,144,192.168.239.67,6
101673,0 days 01:28:53.469262623,144,192.168.239.67,6
101674,0 days 01:28:53.487879162,93,192.168.239.67,6
101675,0 days 01:28:53.494439184,95,192.168.239.7,6
101676,0 days 01:28:53.528200946,243,192.168.239.67,6
101677,0 days 01:28:53.528201177,301,192.168.239.67,6
101678,0 days 01:28:53.528576408,101,192.168.239.67,6
101679,0 days 01:28:53.535266362,95,192.168.239.67,6
101680,0 days 01:28:53.635779483,88,192.168.239.67,6
101681,0 days 01:28:53.676195967,88,192.168.239.67,6
101682,0 days 01:28:53.755834469,88,192.168.239.7,6
101683,0 days 01:28:53.780780235,88,192.168.239.7,6
101684,0 days 01:28:53.801086124,87,192.168.239.7,6
101685,0 days 01:28:53.801377732,96,192.168.239.7,6
101686,0 days 01:28:53.816048834,87,192.168.239.7,6
101687,0 days 01:28:53.825871570,88,192.168.239.7,6
101688,0 days 01:28:53.832681240,94,192.168.239.7,6
101689,0 days 01:28:53.836211839,203,192.168.239.67,6
101690,0 days 01:28:53.847229843,95,192.168.239.7,6
101691,0 days 01:28:53.850194469,215,192.168.239.7,6
101692,0 days 01:28:53.850889269,94,192.168.239.95,6
101693,0 days 01:28:53.879173324,94,192.168.239.95,6
101694,0 days 01:28:53.879225024,86,192.168.239.95,6
101695,0 days 01:28:53.879768652,603,192.168.239.7,6
101696,0 days 01:28:53.916160380,86,192.168.239.95,6
101697,0 days 01:28:53.946559950,2502,192.168.239.67,6
101698,0 days 01:28:53.946560243,2418,192.168.239.7,6
101699,0 days 01:28:53.946603501,86,192.168.239.95,6
101700,0 days 01:28:53.946627831,86,192.168.239.95,6
101701,0 days 01:28:53.950882027,160,192.168.239.7,6
101702,0 days 01:28:53.951199377,184,192.168.239.7,6
101703,0 days 01:28:53.951658804,524,192.168.239.7,6
101704,0 days 01:28:53.983629129,1142,192.168.239.7,6
101705,0 days 01:28:53.983997710,117,192.168.239.67,6
101706,0 days 01:28:53.987457575,117,192.168.239.7,6
101707,0 days 01:28:54.000492707,86,192.168.239.95,6
101708,0 days 01:28:54.021385335,86,192.168.239.95,6
101709,0 days 01:28:54.030483539,86,192.168.239.95,6
101710,0 days 01:28:54.037826464,562,192.168.239.7,6
101711,0 days 01:28:54.037826554,1294,192.168.239.67,6
101712,0 days 01:28:54.037826571,1294,192.168.239.67,6
101713,0 days 01:28:54.037826586,398,192.168.239.7,6
101714,0 days 01:28:54.037826603,117,192.168.239.7,6
101715,0 days 01:28:54.037826620,125,192.168.239.67,6
101716,0 days 01:28:54.037851175,86,192.168.239.95,6
101717,0 days 01:28:54.037864487,86,192.168.239.95,6
101718,0 days 01:28:54.037866461,86,192.168.239.95,6
101719,0 days 01:28:54.037868568,86,192.168.239.95,6
101720,0 days 01:28:54.037870301,86,192.168.239.95,6
101721,0 days 01:28:54.037872026,86,192.168.239.95,6
101722,0 days 01:28:54.038498701,125,192.168.239.67,6
101723,0 days 01:28:54.051059732,129,192.168.239.7,6
101724,0 days 01:28:54.086079704,86,192.168.239.95,6
101725,0 days 01:28:54.086110150,94,192.168.239.7,6
101726,0 days 01:28:54.093821871,95,192.168.239.7,6
101727,0 days 01:28:54.122163416,464,192.168.239.67,6
101728,0 days 01:28:54.122163772,199,192.168.239.67,6
101729,0 days 01:28:54.122632919,101,192.168.239.67,6
101730,0 days 01:28:54.133549027,1287,192.168.239.7,6
101731,0 days 01:28:54.133549290,1292,192.168.239.67,6
101732,0 days 01:28:54.133549336,1292,192.168.239.7,6
101733,0 days 01:28:54.133549383,1292,192.168.239.7,6
101734,0 days 01:28:54.133549432,1292,192.168.239.67,6
101735,0 days 01:28:54.133549478,1292,192.168.239.67,6
101736,0 days 01:28:54.133549526,1292,192.168.239.7,6
101737,0 days 01:28:54.133549581,1292,192.168.239.7,6
101738,0 days 01:28:54.133593113,1292,192.168.239.7,6
101739,0 days 01:28:54.133593162,196,192.168.239.7,6
101740,0 days 01:28:54.133593233,299,192.168.239.7,6
101741,0 days 01:28:54.133964352,101,192.168.239.67,6
101742,0 days 01:28:54.134133694,94,192.168.239.7,6
101743,0 days 01:28:54.136651147,95,192.168.239.7,6
101744,0 days 01:28:54.151469039,94,192.168.239.7,6
101745,0 days 01:28:54.151622758,94,192.168.239.7,6
101746,0 days 01:28:54.170105990,88,192.168.239.67,6
101747,0 days 01:28:54.175443344,110,192.168.239.67,6
101748,0 days 01:28:54.180483671,122,192.168.239.67,6
101749,0 days 01:28:54.181201645,1292,192.168.239.7,6
101750,0 days 01:28:54.181331265,135,192.168.239.7,6
101751,0 days 01:28:54.181452323,454,192.168.239.7,6
101752,0 days 01:28:54.201191405,87,192.168.239.7,6
101753,0 days 01:28:54.202320338,162,192.168.239.7,6
101754,0 days 01:28:54.236124058,138,192.168.239.67,6
101755,0 days 01:28:54.236124334,84,192.168.239.7,6
101756,0 days 01:28:54.236384928,101,192.168.239.67,6
101757,0 days 01:28:54.242787614,95,192.168.239.7,6
101758,0 days 01:28:54.253411887,1292,192.168.239.67,6
101759,0 days 01:28:54.260534843,1292,192.168.239.67,6
101760,0 days 01:28:54.260846560,140,192.168.239.7,6
101761,0 days 01:28:54.261895879,231,192.168.239.7,6
101762,0 days 01:28:54.261895934,86,192.168.239.67,6
101763,0 days 01:28:54.261954774,95,192.168.239.67,6
101764,0 days 01:28:54.262728461,857,192.168.239.67,6
101765,0 days 01:28:54.262858056,94,192.168.239.7,6
101766,0 days 01:28:54.269916982,86,192.168.239.7,6
101767,0 days 01:28:54.296063139,182,192.168.239.67,6
101768,0 days 01:28:54.296063515,84,192.168.239.7,6
101769,0 days 01:28:54.296063574,556,192.168.239.7,6
101770,0 days 01:28:54.296441680,93,192.168.239.67,6
101771,0 days 01:28:54.296648354,97,192.168.239.7,6
101772,0 days 01:28:54.297081649,600,192.168.239.7,6
101773,0 days 01:28:54.297081842,197,192.168.239.7,6
101774,0 days 01:28:54.297311879,93,192.168.239.67,6
101775,0 days 01:28:54.311860738,190,192.168.239.7,6
101776,0 days 01:28:54.335969591,87,192.168.239.7,6
101777,0 days 01:28:54.359025955,93,192.168.239.67,6
101778,0 days 01:28:54.365698572,95,192.168.239.7,6
101779,0 days 01:28:54.386116938,135,192.168.239.67,6
101780,0 days 01:28:54.386117323,84,192.168.239.67,6
101781,0 days 01:28:54.386548222,101,192.168.239.7,6
101782,0 days 01:28:54.393935265,95,192.168.239.7,6
101783,0 days 01:28:54.420092660,87,192.168.239.67,6
101784,0 days 01:28:55.043426908,111,192.168.239.7,6
101785,0 days 01:28:55.044540365,115,192.168.239.67,6
101786,0 days 01:28:55.066956873,1198,192.168.239.67,6
101787,0 days 01:28:55.111835485,86,192.168.239.95,6
101788,0 days 01:28:55.160545474,93,192.168.239.67,6
101789,0 days 01:28:55.167151824,95,192.168.239.7,6
101790,0 days 01:28:55.197106945,135,192.168.239.7,6
101791,0 days 01:28:55.197107290,84,192.168.239.67,6
101792,0 days 01:28:55.197490844,101,192.168.239.67,6
101793,0 days 01:28:55.204994919,95,192.168.239.67,6
101794,0 days 01:28:55.266833825,135,192.168.239.67,6
101795,0 days 01:28:55.267105845,96,192.168.239.67,6
101796,0 days 01:28:55.282195314,87,192.168.239.7,6
101797,0 days 01:28:57.500606651,100,192.168.239.7,6
101798,0 days 01:28:57.500606997,100,192.168.239.67,6
101799,0 days 01:28:57.500926597,96,192.168.239.67,6
101800,0 days 01:28:57.500995018,98,192.168.239.7,6
101801,0 days 01:28:57.875178900,129,192.168.239.67,6
101802,0 days 01:28:57.955930287,86,192.168.239.95,6
101803,0 days 01:28:58.036562523,126,192.168.239.67,6
101804,0 days 01:28:58.036592271,86,192.168.239.95,6
101805,0 days 01:28:58.514478297,86,192.168.239.7,6
101806,0 days 01:28:58.516558423,140,192.168.239.7,6
101807,0 days 01:28:58.517682353,144,192.168.239.7,6
101808,0 days 01:28:58.518208291,78,192.168.239.7,6
101809,0 days 01:28:58.555162730,86,192.168.239.95,6
101810,0 days 01:28:59.026509484,86,192.168.239.95,6
101811,0 days 01:28:59.115683970,86,192.168.239.95,6
101812,0 days 01:28:59.957963495,86,192.168.239.7,6
101813,0 days 01:28:59.958000941,78,192.168.239.67,6
101814,0 days 01:29:03.030770816,103,192.168.239.67,6
101815,0 days 01:29:03.030836194,103,192.168.239.67,6
101816,0 days 01:29:03.101381126,152,192.168.239.7,6
101817,0 days 01:29:03.110136261,164,192.168.239.67,6
101818,0 days 01:29:03.111586162,1292,192.168.239.67,6
101819,0 days 01:29:03.122510673,86,192.168.239.95,6
101820,0 days 01:29:03.222762258,1292,192.168.239.67,6
101821,0 days 01:29:03.230002303,1292,192.168.239.7,6
101822,0 days 01:29:03.230565372,86,192.168.239.95,6
101823,0 days 01:29:03.230945446,229,192.168.239.67,6
101824,0 days 01:29:03.231266628,1288,192.168.239.7,6
101825,0 days 01:29:03.231286221,1292,192.168.239.67,6
101826,0 days 01:29:03.231299158,1292,192.168.239.67,6
101827,0 days 01:29:03.231310775,518,192.168.239.7,6
101828,0 days 01:29:03.266611488,580,192.168.239.7,6
101829,0 days 01:29:03.266611861,183,192.168.239.7,6
101830,0 days 01:29:03.267006758,93,192.168.239.7,6
101831,0 days 01:29:03.286618438,89,192.168.239.7,6
101832,0 days 01:29:03.312237521,94,192.168.239.67,6
101833,0 days 01:29:03.337720014,85,192.168.239.7,6
101834,0 days 01:29:03.345096591,1292,192.168.239.7,6
101835,0 days 01:29:03.345430370,95,192.168.239.67,6
101836,0 days 01:29:03.372385205,86,192.168.239.67,6
101837,0 days 01:29:03.644030062,454,192.168.239.7,6
101838,0 days 01:29:03.644030226,292,192.168.239.67,6
101839,0 days 01:29:03.644366574,99,192.168.239.67,6
101840,0 days 01:29:03.644428874,97,192.168.239.7,6
101841,0 days 01:29:03.700398143,86,192.168.239.67,6
101842,0 days 01:29:04.463764474,204,192.168.239.12,6
101843,0 days 01:29:04.464100044,98,192.168.239.7,6
101844,0 days 01:29:05.170528901,86,192.168.239.95,6
101845,0 days 01:29:05.230168525,86,192.168.239.95,6
101846,0 days 01:29:05.384514607,86,192.168.239.67,6
101847,0 days 01:29:05.384551443,78,192.168.239.67,6
101848,0 days 01:29:09.254651664,87,192.168.239.67,6
101849,0 days 01:29:09.254715986,107,192.168.239.67,6
101850,0 days 01:29:09.254731219,107,192.168.239.7,6
101851,0 days 01:29:09.254743434,107,192.168.239.7,6
101852,0 days 01:29:11.065676415,167,192.168.239.67,6
101853,0 days 01:29:12.061615876,1287,192.168.239.7,6
101854,0 days 01:29:12.061679736,1118,192.168.239.67,6
101855,0 days 01:29:12.093393082,159,192.168.239.7,6
101856,0 days 01:29:12.093731656,86,192.168.239.95,6
101857,0 days 01:29:12.175577296,120,192.168.239.7,6
101858,0 days 01:29:12.175577686,224,192.168.239.12,6
101859,0 days 01:29:12.175913177,98,192.168.239.67,6
101860,0 days 01:29:12.175990364,98,192.168.239.7,6
101861,0 days 01:29:12.182751493,328,192.168.239.12,6
101862,0 days 01:29:12.188662547,94,192.168.239.7,6
101863,0 days 01:29:12.196373798,95,192.168.239.67,6
101864,0 days 01:29:12.214681458,88,192.168.239.7,6
101865,0 days 01:29:12.241522256,86,192.168.239.95,6
101866,0 days 01:29:12.241560141,86,192.168.239.95,6
101867,0 days 01:29:12.251406151,92,192.168.239.7,6
101868,0 days 01:29:12.265037764,95,192.168.239.7,6
101869,0 days 01:29:12.449738759,139,192.168.239.7,6
101870,0 days 01:29:12.450145079,101,192.168.239.67,6
101871,0 days 01:29:12.494978370,88,192.168.239.67,6
101872,0 days 01:29:12.525093271,165,192.168.239.12,6
101873,0 days 01:29:12.525488010,100,192.168.239.67,6
101874,0 days 01:29:12.575970148,87,192.168.239.7,6
101875,0 days 01:29:12.780405208,210,192.168.239.7,6
101876,0 days 01:29:13.114487993,77,192.168.239.7,6
101877,0 days 01:29:13.268892878,77,192.168.239.7,6
101878,0 days 01:29:13.268926889,66,192.168.239.67,6
101879,0 days 01:29:13.557746987,86,192.168.239.67,6
101880,0 days 01:29:13.781694683,210,192.168.239.67,6
101881,0 days 01:29:14.069421928,733,192.168.239.7,6
101882,0 days 01:29:14.129553075,94,192.168.239.67,6
101883,0 days 01:29:14.137096885,95,192.168.239.7,6
101884,0 days 01:29:14.293180967,1292,192.168.239.7,6
101885,0 days 01:29:14.293181334,131,192.168.239.67,6
101886,0 days 01:29:14.293495395,96,192.168.239.7,6
