No.,Time,Length,Device IP,Day
83266,0 days 01:01:04.775229235,2622,192.168.239.95,5
83267,0 days 01:01:04.775256277,86,192.168.239.95,5
83268,0 days 01:01:04.776523189,1354,192.168.239.95,5
83269,0 days 01:01:04.776523348,2622,192.168.239.95,5
83270,0 days 01:01:04.776540843,86,192.168.239.95,5
83271,0 days 01:01:04.777061106,2622,192.168.239.95,5
83272,0 days 01:01:04.777065407,86,192.168.239.95,5
83273,0 days 01:01:04.777603961,1354,192.168.239.67,5
83274,0 days 01:01:04.777769496,2622,192.168.239.95,5
83275,0 days 01:01:04.777775235,86,192.168.239.95,5
83276,0 days 01:01:04.779782482,1354,192.168.239.95,5
83277,0 days 01:01:04.780095528,1808,192.168.239.95,5
83278,0 days 01:01:04.780095670,2622,192.168.239.95,5
83279,0 days 01:01:04.780111831,86,192.168.239.95,5
83280,0 days 01:01:04.780129834,86,192.168.239.95,5
83281,0 days 01:01:04.780281036,900,192.168.239.95,5
83282,0 days 01:01:04.780281080,2622,192.168.239.95,5
83283,0 days 01:01:04.780286425,86,192.168.239.95,5
83284,0 days 01:01:04.781181364,2622,192.168.239.95,5
83285,0 days 01:01:04.781181413,6426,192.168.239.7,5
83286,0 days 01:01:04.781181451,2622,192.168.239.95,5
83287,0 days 01:01:04.781186753,86,192.168.239.95,5
83288,0 days 01:01:04.781192517,86,192.168.239.95,5
83289,0 days 01:01:04.781196388,86,192.168.239.95,5
83290,0 days 01:01:04.781655237,2622,192.168.239.95,5
83291,0 days 01:01:04.781658560,86,192.168.239.95,5
83292,0 days 01:01:04.782191258,1354,192.168.239.95,5
83293,0 days 01:01:04.782191425,1354,192.168.239.95,5
83294,0 days 01:01:04.782196602,86,192.168.239.95,5
83295,0 days 01:01:04.783100492,2622,192.168.239.95,5
83296,0 days 01:01:04.783105644,86,192.168.239.95,5
83297,0 days 01:01:04.783213410,1354,192.168.239.95,5
83298,0 days 01:01:04.783866473,1354,192.168.239.7,5
83299,0 days 01:01:04.783866640,1354,192.168.239.95,5
83300,0 days 01:01:04.783879013,86,192.168.239.95,5
83301,0 days 01:01:04.785135419,3890,192.168.239.95,5
83302,0 days 01:01:04.785146794,86,192.168.239.95,5
83303,0 days 01:01:04.785275821,1354,192.168.239.95,5
83304,0 days 01:01:04.785276004,1354,192.168.239.95,5
83305,0 days 01:01:04.785283013,86,192.168.239.95,5
83306,0 days 01:01:04.787218763,3890,192.168.239.95,5
83307,0 days 01:01:04.787219019,8962,192.168.239.7,5
83308,0 days 01:01:04.787247620,86,192.168.239.95,5
83309,0 days 01:01:04.787268011,86,192.168.239.95,5
83310,0 days 01:01:04.787281239,3890,192.168.239.95,5
83311,0 days 01:01:04.787284007,86,192.168.239.95,5
83312,0 days 01:01:04.787766687,2622,192.168.239.95,5
83313,0 days 01:01:04.787778788,86,192.168.239.95,5
83314,0 days 01:01:04.788471917,1354,192.168.239.95,5
83315,0 days 01:01:04.788618144,2622,192.168.239.95,5
83316,0 days 01:01:04.788629526,86,192.168.239.95,5
83317,0 days 01:01:04.789124018,1354,192.168.239.95,5
83318,0 days 01:01:04.791297574,2622,192.168.239.7,5
83319,0 days 01:01:04.791297714,3890,192.168.239.95,5
83320,0 days 01:01:04.791309938,86,192.168.239.95,5
83321,0 days 01:01:04.791322553,86,192.168.239.95,5
83322,0 days 01:01:04.791813159,3890,192.168.239.95,5
83323,0 days 01:01:04.791825023,86,192.168.239.95,5
83324,0 days 01:01:04.792234219,2622,192.168.239.95,5
83325,0 days 01:01:04.792245211,86,192.168.239.95,5
83326,0 days 01:01:04.792463935,1354,192.168.239.95,5
83327,0 days 01:01:04.792643458,2622,192.168.239.95,5
83328,0 days 01:01:04.792656206,86,192.168.239.95,5
83329,0 days 01:01:04.793257656,1354,192.168.239.67,5
83330,0 days 01:01:04.793414046,2622,192.168.239.95,5
83331,0 days 01:01:04.793417564,86,192.168.239.95,5
83332,0 days 01:01:04.794112881,3890,192.168.239.95,5
83333,0 days 01:01:04.794116164,86,192.168.239.95,5
83334,0 days 01:01:04.795210118,1292,192.168.239.12,5
83335,0 days 01:01:04.796145289,6426,192.168.239.95,5
83336,0 days 01:01:04.796170967,86,192.168.239.95,5
83337,0 days 01:01:04.796499972,1354,192.168.239.95,5
83338,0 days 01:01:04.796500107,7694,192.168.239.7,5
83339,0 days 01:01:04.796500143,2622,192.168.239.95,5
83340,0 days 01:01:04.796517582,86,192.168.239.95,5
83341,0 days 01:01:04.796527461,86,192.168.239.95,5
83342,0 days 01:01:04.800551401,1292,192.168.239.12,5
83343,0 days 01:01:04.802944522,1354,192.168.239.95,5
83344,0 days 01:01:04.803108922,3890,192.168.239.95,5
83345,0 days 01:01:04.803127562,86,192.168.239.95,5
83346,0 days 01:01:04.803621558,2622,192.168.239.7,5
83347,0 days 01:01:04.803626993,86,192.168.239.95,5
83348,0 days 01:01:04.804122769,1354,192.168.239.95,5
83349,0 days 01:01:04.805936627,3890,192.168.239.95,5
83350,0 days 01:01:04.805936889,7694,192.168.239.95,5
83351,0 days 01:01:04.805966268,86,192.168.239.95,5
83352,0 days 01:01:04.805988778,86,192.168.239.95,5
83353,0 days 01:01:04.806000904,5158,192.168.239.67,5
83354,0 days 01:01:04.806005099,86,192.168.239.95,5
83355,0 days 01:01:04.808348762,1354,192.168.239.95,5
83356,0 days 01:01:04.808699497,6426,192.168.239.95,5
83357,0 days 01:01:04.808713294,86,192.168.239.95,5
83358,0 days 01:01:04.808861862,1354,192.168.239.95,5
83359,0 days 01:01:04.808862009,2622,192.168.239.95,5
83360,0 days 01:01:04.808880512,86,192.168.239.95,5
83361,0 days 01:01:04.811908469,17838,192.168.239.67,5
83362,0 days 01:01:04.811939350,86,192.168.239.95,5
83363,0 days 01:01:04.811981701,7694,192.168.239.7,5
83364,0 days 01:01:04.811981780,7694,192.168.239.95,5
83365,0 days 01:01:04.811989332,86,192.168.239.95,5
83366,0 days 01:01:04.811994648,86,192.168.239.95,5
83367,0 days 01:01:04.812011481,7694,192.168.239.7,5
83368,0 days 01:01:04.812011558,1354,192.168.239.95,5
83369,0 days 01:01:04.812025386,86,192.168.239.95,5
83370,0 days 01:01:04.812041249,5158,192.168.239.95,5
83371,0 days 01:01:04.812045041,86,192.168.239.95,5
83372,0 days 01:01:04.812806308,1354,192.168.239.95,5
83373,0 days 01:01:04.813048341,5158,192.168.239.7,5
83374,0 days 01:01:04.813056697,86,192.168.239.95,5
83375,0 days 01:01:04.818948188,1354,192.168.239.95,5
83376,0 days 01:01:04.821781008,7694,192.168.239.95,5
83377,0 days 01:01:04.821781283,7694,192.168.239.67,5
83378,0 days 01:01:04.821809094,86,192.168.239.95,5
83379,0 days 01:01:04.821832071,86,192.168.239.95,5
83380,0 days 01:01:04.821856852,7694,192.168.239.95,5
83381,0 days 01:01:04.821856921,7694,192.168.239.95,5
83382,0 days 01:01:04.821863648,86,192.168.239.95,5
83383,0 days 01:01:04.821868348,86,192.168.239.95,5
83384,0 days 01:01:04.821883314,7694,192.168.239.67,5
83385,0 days 01:01:04.821887013,86,192.168.239.95,5
83386,0 days 01:01:04.822004545,7694,192.168.239.95,5
83387,0 days 01:01:04.822014329,86,192.168.239.95,5
83388,0 days 01:01:04.826223766,1354,192.168.239.7,5
83389,0 days 01:01:04.826462813,5158,192.168.239.95,5
83390,0 days 01:01:04.826468292,86,192.168.239.95,5
83391,0 days 01:01:04.833156456,1354,192.168.239.95,5
83392,0 days 01:01:04.833697467,3890,192.168.239.95,5
83393,0 days 01:01:04.833697612,7694,192.168.239.67,5
83394,0 days 01:01:04.833718519,86,192.168.239.95,5
83395,0 days 01:01:04.833739819,86,192.168.239.95,5
83396,0 days 01:01:04.833748931,3234,192.168.239.95,5
83397,0 days 01:01:04.833751911,86,192.168.239.95,5
83398,0 days 01:01:04.834019451,7694,192.168.239.95,5
83399,0 days 01:01:04.834034794,86,192.168.239.95,5
83400,0 days 01:01:04.835851328,2622,192.168.239.95,5
83401,0 days 01:01:04.835879655,86,192.168.239.95,5
83402,0 days 01:01:04.837233181,742,192.168.239.95,5
83403,0 days 01:01:04.837391922,3890,192.168.239.7,5
83404,0 days 01:01:04.837401173,86,192.168.239.95,5
83405,0 days 01:01:04.837423425,86,192.168.239.95,5
83406,0 days 01:01:04.837981429,1354,192.168.239.95,5
83407,0 days 01:01:04.838117287,1354,192.168.239.95,5
83408,0 days 01:01:04.838126127,86,192.168.239.95,5
83409,0 days 01:01:04.839104644,1354,192.168.239.95,5
83410,0 days 01:01:04.839484424,2622,192.168.239.95,5
83411,0 days 01:01:04.839496755,86,192.168.239.95,5
83412,0 days 01:01:04.840411543,1354,192.168.239.95,5
83413,0 days 01:01:04.841219306,3890,192.168.239.95,5
83414,0 days 01:01:04.841219443,2622,192.168.239.67,5
83415,0 days 01:01:04.841237177,86,192.168.239.95,5
83416,0 days 01:01:04.841256286,86,192.168.239.95,5
83417,0 days 01:01:04.842556420,5158,192.168.239.95,5
83418,0 days 01:01:04.842556598,5158,192.168.239.95,5
83419,0 days 01:01:04.842572409,86,192.168.239.95,5
83420,0 days 01:01:04.842587292,86,192.168.239.95,5
83421,0 days 01:01:04.842908161,2622,192.168.239.95,5
83422,0 days 01:01:04.842920657,86,192.168.239.95,5
83423,0 days 01:01:04.843692454,5158,192.168.239.67,5
83424,0 days 01:01:04.843692751,1354,192.168.239.95,5
83425,0 days 01:01:04.843722505,86,192.168.239.95,5
83426,0 days 01:01:04.843911321,3890,192.168.239.95,5
83427,0 days 01:01:04.843927130,86,192.168.239.95,5
83428,0 days 01:01:04.844726700,1354,192.168.239.95,5
83429,0 days 01:01:04.845869041,1354,192.168.239.95,5
83430,0 days 01:01:04.845880760,86,192.168.239.95,5
83431,0 days 01:01:04.846788956,6426,192.168.239.95,5
83432,0 days 01:01:04.846816095,86,192.168.239.95,5
83433,0 days 01:01:04.847430459,530,192.168.239.7,5
83434,0 days 01:01:04.847430610,3890,192.168.239.95,5
83435,0 days 01:01:04.847448769,86,192.168.239.95,5
83436,0 days 01:01:04.847976567,910,192.168.239.95,5
83437,0 days 01:01:04.848055500,86,192.168.239.95,5
83438,0 days 01:01:04.848148058,5158,192.168.239.95,5
83439,0 days 01:01:04.848160172,86,192.168.239.95,5
83440,0 days 01:01:04.848683971,1354,192.168.239.95,5
83441,0 days 01:01:04.848826928,2622,192.168.239.95,5
83442,0 days 01:01:04.848835239,86,192.168.239.95,5
83443,0 days 01:01:04.850906354,3890,192.168.239.67,5
83444,0 days 01:01:04.850912683,86,192.168.239.95,5
83445,0 days 01:01:04.851977387,7694,192.168.239.95,5
83446,0 days 01:01:04.851981755,86,192.168.239.95,5
83447,0 days 01:01:04.852746041,5158,192.168.239.95,5
83448,0 days 01:01:04.852764956,86,192.168.239.95,5
83449,0 days 01:01:04.853024311,2622,192.168.239.95,5
83450,0 days 01:01:04.853037095,86,192.168.239.95,5
83451,0 days 01:01:04.853729997,6426,192.168.239.67,5
83452,0 days 01:01:04.853742843,86,192.168.239.95,5
83453,0 days 01:01:04.854186902,1354,192.168.239.95,5
83454,0 days 01:01:04.854773265,1354,192.168.239.95,5
83455,0 days 01:01:04.854777273,86,192.168.239.95,5
83456,0 days 01:01:04.862439229,1354,192.168.239.95,5
83457,0 days 01:01:04.862473819,2622,192.168.239.95,5
83458,0 days 01:01:04.862486436,86,192.168.239.95,5
83459,0 days 01:01:04.863304804,1354,192.168.239.95,5
83460,0 days 01:01:04.863339248,1354,192.168.239.95,5
83461,0 days 01:01:04.863339305,2622,192.168.239.67,5
83462,0 days 01:01:04.863353263,86,192.168.239.95,5
83463,0 days 01:01:04.863373962,86,192.168.239.95,5
83464,0 days 01:01:04.869592579,1354,192.168.239.95,5
83465,0 days 01:01:04.871110049,11498,192.168.239.95,5
83466,0 days 01:01:04.871139919,86,192.168.239.95,5
83467,0 days 01:01:04.871181490,6426,192.168.239.7,5
83468,0 days 01:01:04.871181566,6426,192.168.239.95,5
83469,0 days 01:01:04.871188472,86,192.168.239.95,5
83470,0 days 01:01:04.871194764,86,192.168.239.95,5
83471,0 days 01:01:04.871206666,6426,192.168.239.7,5
83472,0 days 01:01:04.871210994,86,192.168.239.95,5
83473,0 days 01:01:04.871242312,8962,192.168.239.95,5
83474,0 days 01:01:04.871247030,86,192.168.239.95,5
83475,0 days 01:01:04.878020320,1354,192.168.239.95,5
83476,0 days 01:01:04.878272060,6426,192.168.239.67,5
83477,0 days 01:01:04.878277886,86,192.168.239.95,5
83478,0 days 01:01:04.886858005,1354,192.168.239.95,5
83479,0 days 01:01:04.887069018,3890,192.168.239.95,5
83480,0 days 01:01:04.887086517,86,192.168.239.95,5
83481,0 days 01:01:04.887247307,1354,192.168.239.95,5
83482,0 days 01:01:04.892289097,15302,192.168.239.7,5
83483,0 days 01:01:04.892317709,86,192.168.239.95,5
83484,0 days 01:01:04.892359705,10230,192.168.239.95,5
83485,0 days 01:01:04.892365314,86,192.168.239.95,5
83486,0 days 01:01:04.893599270,2622,192.168.239.7,5
83487,0 days 01:01:04.893612111,86,192.168.239.95,5
83488,0 days 01:01:04.894323350,5158,192.168.239.95,5
83489,0 days 01:01:04.894323430,12766,192.168.239.67,5
83490,0 days 01:01:04.894332006,86,192.168.239.95,5
83491,0 days 01:01:04.894340556,86,192.168.239.95,5
83492,0 days 01:01:04.894345657,1354,192.168.239.95,5
83493,0 days 01:01:04.897483747,1354,192.168.239.95,5
83494,0 days 01:01:04.897489473,86,192.168.239.95,5
83495,0 days 01:01:04.897645862,1354,192.168.239.95,5
83496,0 days 01:01:04.897860733,1354,192.168.239.95,5
83497,0 days 01:01:04.897863697,86,192.168.239.95,5
83498,0 days 01:01:04.899087325,1354,192.168.239.95,5
83499,0 days 01:01:04.901807900,1354,192.168.239.95,5
83500,0 days 01:01:04.901820806,86,192.168.239.95,5
83501,0 days 01:01:04.902643534,1354,192.168.239.95,5
83502,0 days 01:01:04.903463400,1354,192.168.239.95,5
83503,0 days 01:01:04.903476357,86,192.168.239.95,5
83504,0 days 01:01:04.906333122,1354,192.168.239.95,5
83505,0 days 01:01:04.907299218,1354,192.168.239.95,5
83506,0 days 01:01:04.907327259,86,192.168.239.95,5
83507,0 days 01:01:04.908083665,1354,192.168.239.7,5
83508,0 days 01:01:04.909036289,1354,192.168.239.95,5
83509,0 days 01:01:04.909048666,86,192.168.239.95,5
83510,0 days 01:01:04.911958399,1354,192.168.239.95,5
83511,0 days 01:01:04.912574820,1354,192.168.239.95,5
83512,0 days 01:01:04.912591572,86,192.168.239.95,5
83513,0 days 01:01:04.913100029,1354,192.168.239.95,5
83514,0 days 01:01:04.913966198,2622,192.168.239.95,5
83515,0 days 01:01:04.913977982,86,192.168.239.95,5
83516,0 days 01:01:04.915232434,1354,192.168.239.95,5
83517,0 days 01:01:04.916458411,1354,192.168.239.95,5
83518,0 days 01:01:04.916483565,86,192.168.239.95,5
83519,0 days 01:01:04.917276647,1354,192.168.239.95,5
83520,0 days 01:01:04.918122301,1354,192.168.239.95,5
83521,0 days 01:01:04.918133846,86,192.168.239.95,5
83522,0 days 01:01:04.919084029,1354,192.168.239.95,5
83523,0 days 01:01:04.920115456,1354,192.168.239.95,5
83524,0 days 01:01:04.920127,86,192.168.239.95,5
83525,0 days 01:01:04.920670158,2622,192.168.239.7,5
83526,0 days 01:01:04.920681247,86,192.168.239.95,5
83527,0 days 01:01:04.921462170,1354,192.168.239.95,5
83528,0 days 01:01:04.922449669,1354,192.168.239.95,5
83529,0 days 01:01:04.922457271,86,192.168.239.95,5
83530,0 days 01:01:04.923208662,1354,192.168.239.95,5
83531,0 days 01:01:04.923777244,1354,192.168.239.95,5
83532,0 days 01:01:04.923780476,86,192.168.239.95,5
83533,0 days 01:01:04.934756824,3890,192.168.239.95,5
83534,0 days 01:01:04.934784698,86,192.168.239.95,5
83535,0 days 01:01:04.935981558,2622,192.168.239.95,5
83536,0 days 01:01:04.935981797,7694,192.168.239.7,5
83537,0 days 01:01:04.936010902,86,192.168.239.95,5
83538,0 days 01:01:04.936033255,86,192.168.239.95,5
83539,0 days 01:01:04.936044070,3890,192.168.239.95,5
83540,0 days 01:01:04.936048873,86,192.168.239.95,5
83541,0 days 01:01:04.936476497,1354,192.168.239.95,5
83542,0 days 01:01:04.937230506,2622,192.168.239.95,5
83543,0 days 01:01:04.937243901,86,192.168.239.95,5
83544,0 days 01:01:04.937713878,1354,192.168.239.95,5
83545,0 days 01:01:04.937836972,1354,192.168.239.95,5
83546,0 days 01:01:04.937844315,86,192.168.239.95,5
83547,0 days 01:01:04.938409400,1354,192.168.239.67,5
83548,0 days 01:01:04.939387619,1354,192.168.239.95,5
83549,0 days 01:01:04.939400370,86,192.168.239.95,5
83550,0 days 01:01:04.940282164,3890,192.168.239.95,5
83551,0 days 01:01:04.940287038,86,192.168.239.95,5
83552,0 days 01:01:04.948569883,2622,192.168.239.95,5
83553,0 days 01:01:04.948570167,1354,192.168.239.95,5
83554,0 days 01:01:04.948598697,86,192.168.239.95,5
83555,0 days 01:01:04.948915745,2622,192.168.239.95,5
83556,0 days 01:01:04.948915925,7694,192.168.239.67,5
83557,0 days 01:01:04.948931126,86,192.168.239.95,5
83558,0 days 01:01:04.948944210,86,192.168.239.95,5
83559,0 days 01:01:04.948950443,1354,192.168.239.95,5
83560,0 days 01:01:04.951090454,6426,192.168.239.95,5
83561,0 days 01:01:04.951090696,2622,192.168.239.95,5
83562,0 days 01:01:04.951118963,86,192.168.239.95,5
83563,0 days 01:01:04.951140885,86,192.168.239.95,5
83564,0 days 01:01:04.951567362,1354,192.168.239.95,5
83565,0 days 01:01:04.951909825,2622,192.168.239.67,5
83566,0 days 01:01:04.951922284,86,192.168.239.95,5
83567,0 days 01:01:04.952660863,1354,192.168.239.95,5
83568,0 days 01:01:04.953436450,1354,192.168.239.95,5
83569,0 days 01:01:04.953444071,86,192.168.239.95,5
83570,0 days 01:01:04.954590472,2622,192.168.239.95,5
83571,0 days 01:01:04.954602606,86,192.168.239.95,5
83572,0 days 01:01:04.955031320,1354,192.168.239.95,5
83573,0 days 01:01:04.957771706,2622,192.168.239.95,5
83574,0 days 01:01:04.957798051,86,192.168.239.95,5
83575,0 days 01:01:04.958361573,2622,192.168.239.95,5
83576,0 days 01:01:04.958386102,86,192.168.239.95,5
83577,0 days 01:01:04.959139367,2622,192.168.239.95,5
83578,0 days 01:01:04.959159003,86,192.168.239.95,5
83579,0 days 01:01:04.959888149,2622,192.168.239.67,5
83580,0 days 01:01:04.959888326,1354,192.168.239.95,5
83581,0 days 01:01:04.959901728,86,192.168.239.95,5
83582,0 days 01:01:04.960710887,3890,192.168.239.95,5
83583,0 days 01:01:04.960723950,86,192.168.239.95,5
83584,0 days 01:01:04.961439945,2622,192.168.239.95,5
83585,0 days 01:01:04.961444672,86,192.168.239.95,5
83586,0 days 01:01:04.962146454,2622,192.168.239.95,5
83587,0 days 01:01:04.962150204,86,192.168.239.95,5
83588,0 days 01:01:04.962978444,1354,192.168.239.95,5
83589,0 days 01:01:04.963644146,1354,192.168.239.95,5
83590,0 days 01:01:04.963647675,86,192.168.239.95,5
83591,0 days 01:01:04.963777921,1354,192.168.239.95,5
83592,0 days 01:01:04.965643391,1354,192.168.239.95,5
83593,0 days 01:01:04.965643661,2622,192.168.239.7,5
83594,0 days 01:01:04.965670243,86,192.168.239.95,5
83595,0 days 01:01:04.965692760,86,192.168.239.95,5
83596,0 days 01:01:04.967192900,1354,192.168.239.95,5
83597,0 days 01:01:04.968120377,3890,192.168.239.95,5
83598,0 days 01:01:04.968137550,86,192.168.239.95,5
83599,0 days 01:01:04.968791183,2622,192.168.239.95,5
83600,0 days 01:01:04.968804342,86,192.168.239.95,5
83601,0 days 01:01:04.969975906,2622,192.168.239.95,5
83602,0 days 01:01:04.969987744,86,192.168.239.95,5
83603,0 days 01:01:04.970640023,2622,192.168.239.95,5
83604,0 days 01:01:04.970640180,2622,192.168.239.67,5
83605,0 days 01:01:04.970652794,86,192.168.239.95,5
83606,0 days 01:01:04.970666450,86,192.168.239.95,5
83607,0 days 01:01:04.978644641,1354,192.168.239.95,5
83608,0 days 01:01:04.978644921,2622,192.168.239.95,5
83609,0 days 01:01:04.978680122,86,192.168.239.95,5
83610,0 days 01:01:04.979141297,11498,192.168.239.95,5
83611,0 days 01:01:04.979167943,86,192.168.239.95,5
83612,0 days 01:01:04.982362701,1354,192.168.239.67,5
83613,0 days 01:01:04.982363015,7694,192.168.239.95,5
83614,0 days 01:01:04.982363059,7694,192.168.239.95,5
83615,0 days 01:01:04.982415045,86,192.168.239.95,5
83616,0 days 01:01:04.982434194,86,192.168.239.95,5
83617,0 days 01:01:04.982464400,7694,192.168.239.7,5
83618,0 days 01:01:04.982464469,7694,192.168.239.95,5
83619,0 days 01:01:04.982470968,86,192.168.239.95,5
83620,0 days 01:01:04.982476655,86,192.168.239.95,5
83621,0 days 01:01:04.982512796,15302,192.168.239.67,5
83622,0 days 01:01:04.982520034,86,192.168.239.95,5
83623,0 days 01:01:04.982527842,1354,192.168.239.95,5
83624,0 days 01:01:04.982662040,6426,192.168.239.67,5
83625,0 days 01:01:04.982662096,7694,192.168.239.95,5
83626,0 days 01:01:04.982668734,86,192.168.239.95,5
83627,0 days 01:01:04.982674673,86,192.168.239.95,5
83628,0 days 01:01:04.982936497,2622,192.168.239.95,5
83629,0 days 01:01:04.982946505,86,192.168.239.95,5
83630,0 days 01:01:04.983111059,2622,192.168.239.67,5
83631,0 days 01:01:04.983114408,86,192.168.239.95,5
83632,0 days 01:01:04.984226466,2622,192.168.239.95,5
83633,0 days 01:01:04.984229645,86,192.168.239.95,5
83634,0 days 01:01:04.984744291,2622,192.168.239.95,5
83635,0 days 01:01:04.984747310,86,192.168.239.95,5
83636,0 days 01:01:04.986644186,5158,192.168.239.95,5
83637,0 days 01:01:04.986644339,3890,192.168.239.95,5
83638,0 days 01:01:04.986644387,7694,192.168.239.7,5
83639,0 days 01:01:04.986666462,86,192.168.239.95,5
83640,0 days 01:01:04.986679483,86,192.168.239.95,5
83641,0 days 01:01:04.986684416,86,192.168.239.95,5
83642,0 days 01:01:04.986835540,6426,192.168.239.95,5
83643,0 days 01:01:04.986849685,86,192.168.239.95,5
83644,0 days 01:01:04.987655620,1354,192.168.239.95,5
83645,0 days 01:01:04.987655759,2622,192.168.239.7,5
83646,0 days 01:01:04.987674111,86,192.168.239.95,5
83647,0 days 01:01:04.987837824,5158,192.168.239.95,5
83648,0 days 01:01:04.987851274,86,192.168.239.95,5
83649,0 days 01:01:04.990929469,7694,192.168.239.95,5
83650,0 days 01:01:04.990929537,7694,192.168.239.67,5
83651,0 days 01:01:04.990938814,86,192.168.239.95,5
83652,0 days 01:01:04.990947401,86,192.168.239.95,5
83653,0 days 01:01:04.990976181,7694,192.168.239.95,5
83654,0 days 01:01:04.990976236,7694,192.168.239.67,5
83655,0 days 01:01:04.990982614,86,192.168.239.95,5
83656,0 days 01:01:04.990987277,86,192.168.239.95,5
83657,0 days 01:01:04.992145663,7694,192.168.239.95,5
83658,0 days 01:01:04.992145706,3890,192.168.239.95,5
83659,0 days 01:01:04.992151405,86,192.168.239.95,5
83660,0 days 01:01:04.992157645,86,192.168.239.95,5
83661,0 days 01:01:04.992649503,1354,192.168.239.95,5
83662,0 days 01:01:04.993137870,2622,192.168.239.67,5
83663,0 days 01:01:04.993137912,7694,192.168.239.95,5
83664,0 days 01:01:04.993142584,86,192.168.239.95,5
83665,0 days 01:01:04.993148254,86,192.168.239.95,5
83666,0 days 01:01:04.994018746,11498,192.168.239.67,5
83667,0 days 01:01:04.994024554,86,192.168.239.95,5
83668,0 days 01:01:04.996428662,15302,192.168.239.7,5
83669,0 days 01:01:04.996435128,86,192.168.239.95,5
83670,0 days 01:01:04.996444197,3890,192.168.239.95,5
83671,0 days 01:01:04.996447400,86,192.168.239.95,5
83672,0 days 01:01:04.996755348,3890,192.168.239.95,5
83673,0 days 01:01:04.996755400,5158,192.168.239.67,5
83674,0 days 01:01:04.996760631,86,192.168.239.95,5
83675,0 days 01:01:04.996769926,86,192.168.239.95,5
83676,0 days 01:01:04.997280673,2622,192.168.239.95,5
83677,0 days 01:01:04.997280733,7694,192.168.239.95,5
83678,0 days 01:01:04.997286211,86,192.168.239.95,5
83679,0 days 01:01:04.997291601,86,192.168.239.95,5
83680,0 days 01:01:04.997297650,2622,192.168.239.95,5
83681,0 days 01:01:04.997300004,86,192.168.239.95,5
83682,0 days 01:01:04.997902749,5158,192.168.239.7,5
83683,0 days 01:01:04.997902791,5158,192.168.239.95,5
83684,0 days 01:01:04.997907485,86,192.168.239.95,5
83685,0 days 01:01:04.997912881,86,192.168.239.95,5
83686,0 days 01:01:04.999181854,2622,192.168.239.95,5
83687,0 days 01:01:04.999182114,7694,192.168.239.67,5
83688,0 days 01:01:04.999210496,86,192.168.239.95,5
83689,0 days 01:01:04.999234439,86,192.168.239.95,5
83690,0 days 01:01:04.999242868,2622,192.168.239.95,5
83691,0 days 01:01:04.999245953,86,192.168.239.95,5
83692,0 days 01:01:05.000936283,11928,192.168.239.95,5
83693,0 days 01:01:05.000951435,86,192.168.239.95,5
83694,0 days 01:01:05.000968210,3460,192.168.239.7,5
83695,0 days 01:01:05.000971611,86,192.168.239.95,5
83696,0 days 01:01:05.001434086,7694,192.168.239.95,5
83697,0 days 01:01:05.001434136,7694,192.168.239.7,5
83698,0 days 01:01:05.001440921,86,192.168.239.95,5
83699,0 days 01:01:05.001447286,86,192.168.239.95,5
83700,0 days 01:01:05.001832910,7694,192.168.239.95,5
83701,0 days 01:01:05.001833087,1354,192.168.239.95,5
83702,0 days 01:01:05.001837916,86,192.168.239.95,5
83703,0 days 01:01:05.003623822,2622,192.168.239.95,5
83704,0 days 01:01:05.003651288,86,192.168.239.95,5
83705,0 days 01:01:05.003684825,3890,192.168.239.95,5
83706,0 days 01:01:05.003689412,86,192.168.239.95,5
83707,0 days 01:01:05.006885415,3890,192.168.239.7,5
83708,0 days 01:01:05.006914342,86,192.168.239.95,5
83709,0 days 01:01:05.006941550,2622,192.168.239.95,5
83710,0 days 01:01:05.006947184,86,192.168.239.95,5
83711,0 days 01:01:05.007919595,7694,192.168.239.95,5
83712,0 days 01:01:05.007919743,2622,192.168.239.95,5
83713,0 days 01:01:05.007934811,86,192.168.239.95,5
83714,0 days 01:01:05.007948412,86,192.168.239.95,5
83715,0 days 01:01:05.008128669,5158,192.168.239.67,5
83716,0 days 01:01:05.008128824,1354,192.168.239.95,5
83717,0 days 01:01:05.008142405,86,192.168.239.95,5
83718,0 days 01:01:05.008359887,5158,192.168.239.95,5
83719,0 days 01:01:05.008374682,86,192.168.239.95,5
83720,0 days 01:01:05.009245381,1354,192.168.239.95,5
83721,0 days 01:01:05.009245449,1784,192.168.239.95,5
83722,0 days 01:01:05.009254217,86,192.168.239.95,5
83723,0 days 01:01:05.010706258,2312,192.168.239.67,5
83724,0 days 01:01:05.010706373,15302,192.168.239.95,5
83725,0 days 01:01:05.010726266,86,192.168.239.95,5
83726,0 days 01:01:05.010738913,86,192.168.239.95,5
83727,0 days 01:01:05.011115554,2932,192.168.239.67,5
83728,0 days 01:01:05.011115716,5158,192.168.239.95,5
83729,0 days 01:01:05.011115757,3890,192.168.239.95,5
83730,0 days 01:01:05.011134675,86,192.168.239.95,5
83731,0 days 01:01:05.011146659,86,192.168.239.95,5
83732,0 days 01:01:05.011150827,86,192.168.239.95,5
83733,0 days 01:01:05.012568589,3890,192.168.239.95,5
83734,0 days 01:01:05.012568628,6426,192.168.239.67,5
83735,0 days 01:01:05.012574475,86,192.168.239.95,5
83736,0 days 01:01:05.012581196,86,192.168.239.95,5
83737,0 days 01:01:05.012796460,1354,192.168.239.95,5
